years,months,Bahawalpur,Rahim Yar Khan,Dera Ghazi Khan,Layyah,Muzaffargarh,Taunsa,Faisalabad,Jhang,Toba Tek Singh,Gujrat,Hafizabad, Mandi Bahauddin,Gujranwala,Narowal,Sialkot,Lahore, Nankana Sahib,Kasur,Sheikhupura,Bhakkar,Mianwali,Khanewal,Multan,Vehari,Attock,Rawalpindi,Jhelum,Sahiwal,Pakpattan,Okara,Khushab,Sargodha
1983,1,0.504342085,0.707089562,-0.882009205,-0.952180139,-0.818952333,-0.940371582,0.400192012,-1.123758315,-1.103836399,0.279228416,0.252322385,0.34406082,0.1543508,0.229524181,0.279228416,0.315180569,0.249732918,0.423253807,0.249732918,-0.985575526,0.102643207,-0.966998786,-0.818952333,-0.946693163,0.297493706,0.578158991,0.409401086,-1.034773552,0.451631275,0.402740892,0.213431735,-0.30507141
1983,2,0.821163183,1.024756962,0.61043891,-0.017808786,0.648148829,0.536120222,0.033722477,-1.123758315,-0.180480913,0.206918152,-0.003763195,0.155130394,-0.088402788,-0.157968723,0.206918152,-0.177664363,-0.081011608,-0.106896507,-0.081011608,-0.985575526,-0.621457299,0.11097531,0.648148829,0.551085493,0.098683889,0.201938532,0.358581366,0.042258211,-0.035386478,0.048270039,-0.145201391,-0.367304973
1983,3,-0.746573191,-0.609147058,0.118767181,0.281079349,-0.818952333,0.021823583,0.189128355,0.253765894,0.399084099,0.833004587,0.466302153,0.795592017,0.637442561,0.45281318,0.833004587,0.284342623,0.257445326,0.047478206,0.257445326,0.631339758,0.730425229,0.036726571,-0.818952333,0.097114158,0.93590607,0.933459625,0.962828429,-0.023027103,0.26370105,0.407379497,0.493108556,0.330955105
1983,4,0.228556569,-0.609147058,1.108197993,1.502237469,1.01761771,1.398490724,1.382038109,1.539898376,1.326963302,1.061979938,1.073822387,1.175082786,0.860935464,0.58127473,1.061979938,0.853098435,1.039276913,0.855074508,1.039276913,1.738934743,2.085428002,1.039713268,1.01761771,0.792700949,2.036342731,1.780522607,1.439281016,1.206685645,1.126649731,1.154887523,1.604316421,1.573047048
1983,5,0.539194512,-0.609147058,0.542098504,0.339301257,1.169071504,0.646919966,0.336992052,0.248024291,0.540990675,0.388744306,0.648527438,0.315492912,0.58561485,0.605603434,0.388744306,0.755318657,0.865153671,0.680196618,0.865153671,0.214279454,0.45561481,0.937410715,1.169071504,1.275659274,0.280754858,-0.045178845,0.175223736,1.095034023,1.011632777,0.887694855,0.135807577,0.294547509
1983,6,-0.746573191,-0.609147058,-0.882009205,-0.952180139,-0.818952333,-0.940371582,-1.13945212,-1.123758315,-1.103836399,-0.37895316,-0.801307829,-0.360219052,-0.822936137,-1.213769773,-0.37895316,-1.133246905,-1.119638941,-1.137683665,-1.119638941,-0.985575526,-0.580979662,-0.966998786,-0.818952333,-0.946693163,-0.19063833,0.124754452,-0.165873133,-1.034773552,-1.040107773,-1.087550351,-0.775723804,-1.127639423
1983,7,0.925225284,1.104722466,1.338584683,1.084530276,1.202636409,1.44364147,0.588496023,0.922949173,1.095298504,0.834965922,0.846488136,1.047753266,0.554081206,0.296992915,0.834965922,0.212619362,0.238276363,0.101858274,0.238276363,1.01771526,0.376221829,1.260486975,1.202636409,1.217757573,0.203345586,0.956018881,1.09859354,1.204411906,0.83934351,0.273789459,0.685293318,0.626104711
1983,8,0.766262468,0.742581785,0.512017078,1.777195326,0.888341041,1.10747677,1.627934295,1.879707066,1.76029529,1.602301833,1.696646375,1.939727103,1.332300792,1.085479655,1.602301833,1.170910347,1.583453494,1.125436209,1.583453494,2.015926263,1.820841132,1.191439943,0.888341041,1.326090298,1.450672098,1.607630511,1.906670873,1.310217096,1.56313309,1.502893956,1.919074797,1.794761853
1983,9,1.314987471,1.441904512,1.504190276,0.674202016,1.380065811,1.168473937,0.800251557,0.762198723,0.810824766,0.707196981,0.680904868,0.814143686,0.545435957,0.393979269,0.707196981,0.481551151,0.550490889,0.304403176,0.550490889,-0.041367034,-0.304495198,1.054864132,1.380065811,1.293536257,0.089560715,0.854828566,0.924445906,1.115725218,0.927098603,0.60848567,0.564484173,0.642169662
1983,10,-0.746573191,-0.609147058,-0.882009205,-0.952180139,-0.818952333,-0.940371582,-1.13945212,-1.123758315,-1.103836399,-0.109018392,-1.209619187,-0.065261803,-0.742171838,-0.775534949,-0.109018392,-1.133246905,-1.119638941,-1.137683665,-1.119638941,-0.985575526,-0.454239599,-0.966998786,-0.818952333,-0.946693163,-0.290375283,0.028687387,0.003588775,-1.034773552,-1.040107773,-1.087550351,-0.34079048,-1.127639423
1983,11,-0.746573191,-0.609147058,-0.882009205,-0.952180139,-0.818952333,-0.940371582,-1.13945212,-1.123758315,-1.103836399,-2.515517,-1.209619187,-1.314295707,-1.205707226,-1.213769773,-2.515517,-1.133246905,-1.119638941,-1.137683665,-1.119638941,-0.985575526,-1.295278345,-0.966998786,-0.818952333,-0.946693163,-2.515517,-2.515517,-1.351828789,-1.034773552,-1.040107773,-1.087550351,-1.324459869,-1.127639423
1983,12,-0.746573191,-0.609147058,-0.882009205,-0.952180139,-0.818952333,-0.940371582,-1.13945212,-1.123758315,-1.103836399,-2.515517,-1.209619187,-1.314295707,-1.205707226,-1.213769773,-2.515517,-1.133246905,-1.119638941,-1.137683665,-1.119638941,-0.985575526,-1.295278345,-0.966998786,-0.818952333,-0.946693163,-2.515517,-2.515517,-1.351828789,-1.034773552,-1.040107773,-1.087550351,-1.324459869,-1.127639423
1984,1,-0.746573191,-0.609147058,0.26967092,-0.952180139,-0.818952333,0.183906988,-1.13945212,-1.123758315,-1.103836399,-2.515517,-1.209619187,-1.314295707,-1.205707226,-1.213769773,-2.515517,-1.133246905,-1.119638941,-1.137683665,-1.119638941,-0.985575526,-1.295278345,-0.966998786,-0.818952333,-0.946693163,-0.791242821,-2.515517,-1.351828789,-1.034773552,-1.040107773,-1.087550351,-1.324459869,-1.127639423
1984,2,0.470999035,-0.609147058,0.226829498,0.002149195,0.298391077,0.133480531,0.574868626,0.157986422,0.580406306,0.642235371,0.649534057,0.540791386,0.729535345,0.710367865,0.642235371,0.817600891,0.604830896,0.856645572,0.604830896,-0.108391435,0.100321169,0.172625483,0.298391077,0.623544585,0.39578019,0.314455233,0.277835089,0.786967011,0.693743389,0.773447658,0.142690279,0.031199304
1984,3,0.274734076,0.505004706,0.053822873,0.202517597,0.482475134,0.326670064,-0.121087104,0.186511773,0.071131002,0.30925619,-0.01289834,0.076623016,0.279730733,0.29345273,0.30925619,0.20497124,0.004238083,0.159878691,0.004238083,0.077931716,0.027218983,0.356352101,0.482475134,0.410693379,0.323606791,0.485852926,0.30342613,0.297830231,0.208176614,0.147094496,0.098917773,0.070074698
1984,4,-0.746573191,-0.609147058,0.351911413,0.124141308,0.065415668,0.255194626,-0.198654412,-0.137302886,-0.010902262,-0.050763883,-0.269427394,-0.268789203,-0.173492331,-0.222899232,-0.050763883,-0.025081894,0.08757214,-0.316858238,0.08757214,-0.331943336,-0.256118741,-0.079977846,0.065415668,-0.010628263,-0.068705575,-0.034144077,-0.159290558,-0.134494958,-0.212539691,-0.16622789,-0.394253785,-0.233554501
1984,5,-0.746573191,-0.609147058,-0.882009205,-0.952180139,-0.818952333,-0.940371582,-1.13945212,-1.123758315,-1.103836399,-2.515517,-1.209619187,-1.314295707,-1.205707226,-1.213769773,-2.515517,-1.133246905,-1.119638941,-1.137683665,-1.119638941,-0.985575526,-1.295278345,-0.966998786,-0.818952333,-0.946693163,-2.515517,-2.515517,-1.351828789,-1.034773552,-1.040107773,-1.087550351,-1.324459869,-1.127639423
1984,6,-0.746573191,-0.609147058,-0.09128955,0.721947218,-0.818952333,0.139887445,0.202343739,0.40801869,0.27543465,0.059049853,0.096971257,0.016626198,0.107948029,0.128946562,0.059049853,0.184752684,-0.209173342,0.076616661,-0.209173342,0.991851273,0.034773733,0.150885376,-0.818952333,-0.946693163,-0.247007322,0.359986842,0.220237196,0.091455403,-0.317406242,-0.069643231,0.112508394,0.396467728
1984,7,0.136989797,0.72882359,1.334929479,0.86954611,0.707060898,1.18665967,0.597883213,0.444455245,0.601417674,1.493138526,1.246742714,1.22090905,1.616781933,1.694946389,1.493138526,1.705738046,1.292728142,1.733241862,1.292728142,1.265740927,1.186542507,0.399229699,0.707060898,0.233252976,1.268541474,1.232387775,1.310403494,0.346657614,0.721504236,1.28392289,0.69248027,0.207829616
1984,8,1.755581591,1.487323157,2.162555107,1.602654935,1.751391046,2.069402484,1.019506508,0.674209758,1.127842814,1.768075749,1.591372865,1.68031179,1.841876883,1.858745896,1.768075749,1.790851324,1.5494079,1.773626425,1.5494079,1.35343425,0.501057121,1.63919717,1.751391046,1.671264846,0.309246382,0.956431989,1.510901674,1.460570745,1.305890713,1.53721845,0.699357516,0.441703911
1984,9,1.759712617,1.794996235,1.06050049,0.097914596,0.824440883,0.843473496,0.605629572,-0.163252029,-0.036014852,0.948661546,0.974347189,0.822381334,1.33586964,1.294635349,0.948661546,1.435334775,1.190326249,1.322724722,1.190326249,-0.35782804,0.4267773,0.258685017,0.824440883,0.898178411,0.84013956,1.314326129,0.89962802,0.201479412,0.702799307,1.195605636,0.476407635,-0.256759211
1984,10,-0.746573191,-0.609147058,-0.882009205,-0.952180139,-0.818952333,-0.940371582,-1.13945212,-1.123758315,-1.103836399,-0.887006021,-0.696405761,-1.314295707,-0.717891193,-0.752269183,-0.887006021,-0.600739339,-0.537616193,-0.555706765,-0.537616193,-0.985575526,-1.295278345,-0.966998786,-0.818952333,-0.946693163,-2.515517,-2.515517,-1.351828789,-1.034773552,-1.040107773,-0.433037856,-1.324459869,-1.127639423
