Substance,ISO,Country,Subnational code *,Subnational desc,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
GWP_100_AR5_GHG,CHN,China,CHN.15_1,Jiangsu,230056.65609149,238649.10283095,246332.62302327,278339.76498306,295927.70392819,324683.66761833,314289.33471834,311168.95616578,329066.37628902,320772.81776207,335663.75383819,354971.066167,370786.61109785,429313.69875887,506730.75794956,611568.19833813,683779.70777323,704119.4033008,720999.51851316,767880.73852236,842910.52221085,918183.80278456,946879.3626393,997886.36669263,1008182.4185367,967083.06544557,968380.87492167,993796.52779204,1031542.1502754,1054266.6021592,1044920.5103442,1086024.7146533,1077290.3968967,1101582.5252699,1103828.4317549
GWP_100_AR5_GHG,CHN,China,CHN.16_1,Jiangxi,101602.6468454,103162.47720674,105217.84278376,108061.00587542,109960.78533289,119362.1956606,118027.2270858,120631.84004202,122691.32394707,119523.52884773,122314.81883626,125431.76373129,132699.00815422,147704.00173229,162816.97411137,177213.54901691,185709.04277281,204573.90261037,207275.96613601,222271.69777038,229993.69891778,250222.6664146,258460.84648732,263107.60858943,261160.27663983,260569.92183315,262676.9920447,262718.38891176,279318.37707335,280170.87289531,286447.25612847,306832.71991364,319365.28627093,323150.1725172,332261.5834188
GWP_100_AR5_GHG,CHN,China,CHN.17_1,Jilin,73877.082598054,77806.793239402,79475.047456387,79509.54843515,83163.51155518,90684.177838929,88148.35509688,87430.640196061,84021.875293093,83370.588870852,88661.584001626,93458.841213502,99318.923121367,106958.2975431,115052.82263543,124442.78443873,134860.76647855,142203.47125516,136032.95509106,156044.38914763,173767.27966071,191499.64107607,195321.25435489,198218.76825064,198932.25390568,191867.39361378,188450.0276115,188593.83592912,197480.0356886,197796.29266933,196199.74145652,201434.52538705,199866.40811007,206422.09716977,204453.58231523
GWP_100_AR5_GHG,CHN,China,CHN.18_1,Liaoning,163273.01038782,172585.02427401,171085.58870461,181317.06122046,192015.24356908,206968.6923423,207246.62162813,212972.50522431,209232.37767371,204228.52262917,230076.03901833,229009.92394674,243558.08885721,265591.35758082,288027.10131114,315848.99831781,338720.92079409,367820.74002252,375680.90808538,394833.7955865,448359.07308545,477571.08382558,498277.53908226,511241.64810363,518128.7405159,505153.53636605,485214.4817239,498393.41308151,525244.8781842,538230.0149865,535384.25862439,562335.28582406,574334.12877641,587902.70048488,593974.55959243
GWP_100_AR5_GHG,CHN,China,CHN.19_1,Nei Mongol,232471.37068135,235280.17396582,241029.27519677,249843.57554881,260447.88948441,285648.13044617,294086.2923482,265801.40573744,284419.80614041,294917.0508381,308158.05247468,308316.69551513,319866.45787593,361538.32365414,403831.04960171,454882.97233426,514419.91650566,571456.83782475,595321.36437418,610556.77986613,667411.21987994,733837.33703859,730649.95370172,761215.80619976,759155.49307642,748669.2145746,745659.43920029,787647.07513477,819465.95979927,849669.60861985,870079.1063242,952404.17634374,997969.89302307,1090093.592254,1093770.5762486
GWP_100_AR5_GHG,CHN,China,CHN.2_1,Beijing,37540.353387397,38171.718831029,38334.565996019,39787.262427768,41206.946908881,43897.781024361,41910.165632592,40920.06698173,40466.3840246,47091.903873066,49497.292416961,50627.445408762,53056.237375593,56361.895921996,62192.706670972,69614.354207117,73056.888346553,71959.216574655,70222.661563788,73770.224223965,80846.84275949,84803.923218062,88497.763506347,86973.429485319,88524.648373668,87752.441176006,83017.856322713,84742.388258943,83873.534139847,83805.307035901,84628.282452782,86230.936751019,84756.823125854,84704.587801652,84301.029887756
GWP_100_AR5_GHG,CHN,China,CHN.20_1,Ningxia Hui,46459.887667581,49480.142261266,52659.235544809,53916.221113166,55252.865602445,59478.298000813,58765.390962687,59247.506466285,58810.54336774,57759.615386465,58209.79612409,59173.808883994,63352.878702764,72339.685958661,79849.543619102,85580.847563809,105028.65630314,112437.42926898,110416.61245671,116779.77122981,143657.93650729,168417.52748048,168714.60776422,172357.0865035,167301.24539655,160931.05204347,162871.19497949,180779.99182983,200063.93549122,219490.08946492,218456.25456889,240374.11084632,238423.2443847,245934.03091973,244295.13338076
GWP_100_AR5_GHG,CHN,China,CHN.21_1,Qinghai,23104.55439704,23785.605566935,24410.509178789,25361.884704716,28120.01798359,30788.249604369,30671.399322515,29057.518033806,29736.943910662,30177.565927468,32838.30214455,32633.128031867,34854.916487553,38394.280678097,43965.397728824,47640.358961014,55207.322732868,63788.10933674,65510.649484822,63457.12337505,67959.33708826,72312.907418772,74044.454366058,76489.133465598,76919.717601564,83276.302721578,84979.840287859,85217.995411213,88246.030559166,87196.601827068,86654.959481529,89975.385853325,89287.529661444,92013.646562143,96493.168339574
GWP_100_AR5_GHG,CHN,China,CHN.22_1,Shaanxi,116804.10746471,118703.14686803,121767.35546078,123764.48192512,127020.42314476,140874.51705677,149211.90309162,146050.13064469,144581.20302654,140972.47169642,146938.83974974,154609.79210101,163031.65119442,184375.80887016,212330.18367142,239107.38856024,257768.76938669,287025.54298337,305175.42336498,322198.55007311,347786.43633128,390533.97591031,391944.77303787,414598.2972825,410751.47038841,414330.83141184,404194.70528716,409410.35566223,445760.66207302,475151.2610046,493224.48737034,519492.46379161,528592.14630199,569823.14271089,599284.23173923
GWP_100_AR5_GHG,CHN,China,CHN.23_1,Shandong,347344.17344286,357733.47210317,366297.24780128,393001.35124027,411415.92580144,445497.06966647,443680.40308599,449935.80372443,458801.69961427,443988.6448426,459639.50856894,481372.69453506,535760.51720562,643829.70220562,722615.92032559,779565.95327584,848924.05712483,890532.17841272,904473.62386399,957628.5804902,1015601.3227534,1087136.1009822,1122595.7861733,1183061.5579165,1192379.0234525,1193712.4964246,1212130.4054311,1228042.1328522,1272529.5536632,1309496.2946925,1327365.7141552,1363022.2088824,1346010.2747068,1356191.2344117,1365079.5920612
GWP_100_AR5_GHG,CHN,China,CHN.24_1,Shanghai,65246.705348084,71119.49544935,79766.39360841,84951.456748807,89995.476091687,99974.950259778,97291.285382338,102888.62841103,101552.95412097,96346.954336279,106587.06038241,105260.88432385,117949.0060173,131808.44140813,155885.07984973,164404.0875585,174092.93138785,175327.2804771,183800.02319456,206652.26148757,232957.03692846,245576.41066747,251432.58803433,254651.66854898,258422.93231139,261208.38465084,249242.98447746,253472.73968358,260218.21445076,270124.32491116,266067.83183494,278533.96016194,286371.42268339,296500.96427419,289677.72044231
GWP_100_AR5_GHG,CHN,China,CHN.25_1,Shanxi,210982.52438736,220132.75888392,227544.36296347,236430.05195194,250688.568061,271487.08934493,269662.57868644,268576.081534,268302.80696729,260229.21584483,273090.13589456,287784.03997895,321157.96496454,370042.33980502,419246.70587624,495149.33138311,528203.82414081,562428.36415973,571751.66351404,612187.04124937,650203.72075636,727826.75712131,756176.35346284,773458.91523139,761566.24715191,738094.61976444,716671.41573879,723415.3719357,745409.26142887,757409.51908558,758338.34642065,816434.1654404,838408.12124157,878687.00023939,880256.69239837
GWP_100_AR5_GHG,CHN,China,CHN.26_1,Sichuan,145634.10383301,149242.1165087,148263.68374663,153920.44220051,157269.06603561,169872.50257202,163792.3965165,167822.8164627,166087.83172847,163965.39997089,164650.48769578,166441.99330269,171513.13786154,182305.3395862,203416.78588458,228809.181188,250538.63774255,270941.76182463,271876.94951205,279444.68691602,290524.45643528,321118.4971506,327256.04241028,334642.51715098,331956.82071774,324604.07984556,318747.52444244,316919.70528682,320831.84176026,316546.95699652,312211.93124849,330548.95678083,326031.02740934,330706.01071183,336089.77183462
GWP_100_AR5_GHG,CHN,China,CHN.27_1,Tianjin,29457.913108506,32894.30907261,37207.225199586,40225.483712331,44818.869753976,48276.688129112,50795.819117583,48781.382013075,50155.441351036,50559.521063038,53515.29682249,57353.561535377,59330.897723316,64006.65559483,69537.997149097,90345.721892525,92968.812355835,93747.783216537,95946.193701435,118538.31773287,131403.62276077,137807.54758048,140971.79780932,144959.84761506,150322.17442157,144372.574773,140615.22471616,142400.59748165,153123.57518098,158024.99403892,156160.49248806,161043.57298981,160731.32035676,165393.59536654,165065.39481036
GWP_100_AR5_GHG,CHN,China,CHN.28_1,Xinjiang Uygur,85801.946227795,87998.701077261,92467.456137302,93407.286283931,97170.940412043,106474.47201255,107707.89943869,105374.25528477,102900.49852717,99947.590276801,107150.08591602,111689.41292309,115915.15225566,130218.52382498,146266.59520224,159569.19904991,175720.67447195,180668.90807755,189413.31996375,197373.95203528,219720.18400275,261294.87908127,290179.21530418,322584.12215782,372165.64069856,392263.79036771,408357.15096466,443296.32577108,474869.29145812,490100.04089231,504380.48633453,544190.49446675,547211.2001657,575896.97752954,574293.43713312
GWP_100_AR5_GHG,CHN,China,CHN.29_1,Xizang,15364.090743015,15851.843381048,16237.721297538,16563.832017357,17170.437533372,18612.234604639,19082.286397496,18021.369080991,18625.503174136,18626.958744393,19435.502454988,19737.254549462,20221.042783395,21532.235197461,23845.900351582,25247.732950845,26501.057157706,27327.61528603,28210.732029238,28939.330824361,30122.606786339,32006.272165799,32718.542349492,33424.596884538,33102.491037751,33561.091765388,33662.559226031,33169.04341014,33435.391864133,33345.850803867,33219.176013492,33755.372511308,32587.536693729,32980.330371659,32626.820381023
GWP_100_AR5_GHG,CHN,China,CHN.3_1,Chongqing,50242.300103618,53798.153577519,57599.239691775,59037.177671,60204.851392022,63933.77817427,61358.973607523,65354.862192067,70791.858743989,68882.763038826,67892.437818124,69235.927776971,72321.351020694,78956.389701859,88235.60579545,97437.650465271,115407.54799255,122645.45811423,127249.37509963,132110.96307379,137878.02883027,146503.40138879,149045.91018405,161003.62937467,170435.21285498,171979.63101869,177757.94843055,180229.27871724,185289.22454489,186611.18692639,187031.99299876,191574.72871573,191704.90236773,198742.41880179,198908.95533753
GWP_100_AR5_GHG,CHN,China,CHN.30_1,Yunnan,77209.748239419,78489.539860159,82828.127411475,84282.657165642,86184.223060047,92421.524558174,88764.410067948,93222.01559154,95297.888638341,95324.979644526,102142.5161376,104865.65551358,108717.87128582,123162.06594784,140283.09147402,151794.74081025,172123.83398474,187630.18181485,192126.20852625,199145.13403042,210479.7565305,226427.49841915,242767.37417471,250789.2118989,247428.70625672,243558.89547676,238400.67166636,238577.95929929,242526.34474029,241761.53751085,240745.65476524,242791.96384308,236026.67223299,238817.85661689,238926.03408674
GWP_100_AR5_GHG,CHN,China,CHN.31_1,Zhejiang,96000.49305286,104987.17555204,108822.07875922,117645.58792178,124215.39632607,140770.98655241,139026.24147195,138276.13267132,144735.84599501,142789.90867111,157367.91063714,164834.11936951,174111.00009148,199498.96220365,232127.94746674,264853.27453494,311759.66207698,327870.58903903,351859.75085092,377162.72891589,404718.26014377,438863.73506948,441047.13274908,454189.00807138,473799.3243497,476046.01562085,472647.72915415,477782.6461964,490036.63485648,490807.96361682,496137.68612638,518056.69706152,512627.48101757,531442.99187387,550951.35497225
GWP_100_AR5_GHG,CHN,China,CHN.4_1,Fujian,71537.92328551,72531.405472491,73689.861431921,77631.513568607,80850.343552196,86752.975657321,88376.178778411,87800.031379996,95845.791193372,99129.175731876,102509.5371066,118488.8035405,128124.89370432,143351.46836111,162265.35533431,176548.76427121,205014.33552587,213507.44100498,219649.90989626,234030.99473252,255166.77817191,283885.93553816,290822.99424031,293305.77902808,295840.28954728,293212.61760458,289747.0555742,302224.68147606,314610.36077787,318088.0336173,318012.95901226,339624.86094105,339179.33766587,341582.17606949,342995.56896111
GWP_100_AR5_GHG,CHN,China,CHN.5_1,Gansu,75505.358085146,77998.010001364,80486.821990936,81087.356244917,82223.496015104,89239.669660464,88565.41204517,88921.413180244,88122.417520481,91348.61084567,94623.33904363,97681.73953939,101746.24451216,116311.99513729,130074.6476933,143939.44027797,153821.53667446,170271.87339185,169627.91703366,179815.3505459,196549.21826434,218289.7863995,222929.74902771,228192.39565426,226021.30671117,224849.79553212,221041.22970348,228264.20543667,234206.27631638,236339.60338205,241946.41782605,255217.5188775,254672.93146948,270146.14357478,280575.9523981
GWP_100_AR5_GHG,CHN,China,CHN.6_1,Guangdong,154753.87801476,162067.00197607,171648.18289146,198861.18734524,209430.4865661,232383.40757291,249601.67917291,293653.52344141,329480.90188597,320070.01929181,333700.80921915,349632.41009951,366747.92832549,412269.62828859,470541.03379926,535326.62870571,570739.88051606,584904.93218106,591866.61302604,636299.38183385,769510.63857441,877959.75601051,900020.60127931,972871.9179734,1003384.8358183,984437.44027875,1018948.6602982,1033195.4284251,1111798.1578243,1139511.4123411,1214585.7966653,1246232.569996,1241196.8167834,1299293.8285202,1325164.947922
GWP_100_AR5_GHG,CHN,China,CHN.7_1,Guangxi,105401.697457,106954.05682711,108956.73871976,111095.03923484,115674.6126404,124713.73863906,119567.76096645,120718.55504207,123082.10242109,120186.89433179,130260.73570051,134403.18035767,140742.27274459,155424.7473508,185727.34188443,206631.29271443,219685.35509742,255768.09154114,259539.25523849,278373.78380738,292948.72194817,319712.28841847,338146.32322289,346263.42641163,349296.00327208,343040.47366683,360297.62258897,362469.67302906,372716.34892119,372176.55479885,392827.76340437,410042.79011311,414414.1807579,423851.52614977,432458.20605327
GWP_100_AR5_GHG,CHN,China,CHN.8_1,Guizhou,64562.254615757,65915.312410711,66204.229137215,68202.736590464,70929.818250382,77646.549996393,76855.188240016,76577.620824901,81482.825048532,80045.865673421,79046.070828431,81629.463793808,88436.610481414,108717.42522088,126171.05190161,141397.23235839,167451.33151733,177010.16436407,170036.03043546,182958.32343465,184553.61187384,200267.39129025,202439.9652095,222339.24387825,221824.50264749,215669.82457938,228373.15365074,234961.9174767,245940.48809713,251169.50792888,257589.10292166,265372.06974873,264931.04357559,270760.78572876,279177.58716961
GWP_100_AR5_GHG,CHN,China,CHN.9_1,Hainan,19304.67397066,19543.700127456,19861.82905796,20670.797818313,21439.002970096,22822.765407431,22027.113291794,22119.312682948,22678.311869457,22856.809765832,23540.051623854,24368.284396774,25548.33827338,27794.614292369,34200.265433638,36124.702314965,39794.013322213,42769.904779552,42905.23833178,48206.135305421,50568.434245968,52884.30345977,56781.563760464,57543.290171944,56213.588837284,57945.344116987,57949.769254606,57534.261514733,58179.532301496,57995.70037085,59727.116911122,60705.384994284,61030.894299249,61557.322715162,61154.715076568
GWP_100_AR5_GHG,CHN,China,,,16780.09400458,17354.857763036,21884.04853308,23989.849087042,24860.134398461,29450.598888887,56491.678694523,43272.322347879,35706.010807463,51526.117433829,59711.076202532,59869.970379769,64347.647479124,74017.230169753,75775.735057058,75460.885835171,85074.534316339,90116.879514212,79981.97012541,85696.389455086,93278.673354421,95015.954868091,105719.84892305,120361.56046496,128523.4461222,130736.50787054,139752.83039905,155592.43492067,159424.61451212,167064.1403076,163674.09549691,177345.36145198,135211.33494307,186671.38090971,180535.67340257
GWP_100_AR5_GHG,CIV,Côte d’Ivoire,,,9937.5553996287,10253.780316213,10387.011631576,10616.739890633,11481.084315424,12089.023437801,13439.841448432,14717.517789808,14496.673631662,16414.779434418,16324.105875046,16532.03745338,17309.918134011,15851.384372973,16658.894952666,17595.768421501,17748.174015342,18159.115816998,19018.118364989,18416.821500466,19820.327157725,20444.484581404,23025.069287947,24339.416004428,25286.808791322,26375.052012701,27502.053381712,28425.436451337,27906.539431991,29810.581571347,30140.620788144,35056.125870319,36520.837077694,36728.828389278,38026.6971213
GWP_100_AR5_GHG,CMR,Cameroon,,,30084.819927896,29300.289935223,28259.970771567,27493.230585934,26686.98188012,27283.524019699,28548.150585996,28043.487960695,28715.463507671,29365.155615655,30692.924045612,30810.404952385,29612.55399608,30355.209999191,30109.821076742,30305.190601685,29593.375929285,30400.991232963,30189.855379362,31069.625070866,30500.421389757,30193.393962067,30969.385023518,32889.617505268,35292.466449735,38553.460122724,38979.242762882,37754.640941301,38169.57040827,38891.898755973,39594.725602089,39836.205655317,40348.450612803,40358.043083049,40621.855916018
GWP_100_AR5_GHG,COD,Democratic Republic of the Congo,,,25332.282493472,23022.431242309,23640.967289301,25475.719857821,23338.185918577,23985.552741728,25085.128727228,23766.171446776,24499.508540265,23934.302343397,26349.049001005,24366.935967041,23235.50640607,24507.560953473,25034.610705486,25669.678763557,26236.202531458,27004.448287214,27682.345186735,27674.250156629,28802.807429307,29878.623620886,36802.196998936,38760.122251005,40734.680409619,42257.046658535,42751.251229887,44424.352097502,45108.591846286,46792.635287617,49627.779909128,52844.035735655,55977.968255537,57201.028579943,58491.6909867
GWP_100_AR5_GHG,COG,Congo,,,10902.987084142,10783.756291867,10858.50975098,11196.785475014,9809.6151543887,12133.795048027,15665.642700258,16315.447832532,19579.491637801,19945.691904663,21669.680041858,20209.072119711,13245.354844477,14971.799640293,16161.654353087,19767.828986347,21764.295683285,18708.580925426,18528.063702332,20203.369853573,22004.105352944,21125.323114434,20359.624331474,19778.768357845,20212.240246218,20050.350814537,19751.841902108,21421.595710674,25101.548053479,26268.698187585,25154.414606251,23297.999367495,24421.010691158,24416.633406909,24623.026459752
GWP_100_AR5_GHG,COK,Cook Islands,,,51.927840650382,39.895438440839,57.946239906788,59.697135650504,62.024912138314,57.736700876947,58.570207194068,60.345172113774,62.367925488993,60.820367731381,73.816523867573,73.628961312169,45.89081883241,43.010391090651,62.668509127401,94.920169080511,97.834008720143,85.68759740655,87.527317789641,79.233874559241,96.504600218452,107.15955484262,112.12062355927,117.22089490377,124.20663815353,113.16963743617,118.66637862497,113.66546012703,122.28239815023,122.17240784344,86.325323666681,97.218247447805,107.11086297954,107.5029245548,112.08129613633
GWP_100_AR5_GHG,COL,Colombia,,,132235.09654693,133800.9533205,139083.79702623,143613.64599748,144958.11788108,150111.25309013,150239.1618803,157592.48305851,159555.30582154,147748.5525936,153072.52967977,153853.87536346,152607.14098007,153267.9317871,153866.474191,157566.34042269,156408.89510988,161213.90453942,162342.00236275,167793.74482966,173798.23254232,177254.66698152,175287.8486521,185402.22052234,185351.39224063,187044.39301576,190772.60580193,187125.76748371,195878.30528146,201093.32846844,199645.51722584,212698.88567241,209760.76348353,215476.61935261,217585.73010569
GWP_100_AR5_GHG,COM,Comoros,,,311.72790552095,300.76628327262,298.42744155062,304.45592187065,310.58931172142,321.47593971068,332.04129349577,337.97555721626,359.81557463589,386.03133564123,419.4010001091,424.04321199643,435.8424454761,460.18104299333,479.461159043,484.38212657772,515.38729660607,465.08706905412,471.27224366493,506.07150145791,535.04216764884,529.01780645775,542.47694514199,581.96119205338,570.48257054652,592.63437725975,632.49655814867,702.21153584893,656.80103504561,692.16677286988,745.2413590957,875.92659441439,919.50198867091,936.89596414486,949.38908784032
GWP_100_AR5_GHG,CPV,Cabo Verde,,,215.66807874607,240.29081973664,268.6481470138,271.8567882994,268.8676544366,297.99676722973,286.26762149085,301.70940378663,322.34272816668,342.35689910065,529.15666132472,565.69064602996,606.16347068201,543.87642457611,580.5348356846,803.0059941697,854.71192601593,941.28554791236,917.21665934203,908.33615700496,955.86417948247,1080.2545724533,956.80288342389,942.74079880355,989.28310513318,1009.2450448583,1055.018903092,1098.7161809081,1003.850124488,1050.8936509656,844.16988593557,872.58365874284,909.8127024477,883.04039943934,912.56444810314
GWP_100_AR5_GHG,CRI,Costa Rica,,,9594.853169389,9880.3544590681,11073.719778096,11079.818762369,11499.462511323,10958.065414896,10913.964130093,10931.364683699,11493.02981595,11252.743179214,10988.073832694,11137.422024842,11151.765531605,11584.122186409,11856.26567798,12262.374796819,12831.73094579,13941.919016096,14123.072558477,13948.231643614,14106.786414905,14527.613608704,14128.325380875,14472.52405185,14692.409985608,14490.792125701,15171.875426787,15518.93921605,15998.293292845,15852.932488955,14347.653510813,15427.772353322,15685.039253825,16726.718362,17076.872282267
GWP_100_AR5_GHG,CUB,Cuba,,,59031.7552648,49708.768734819,42952.430625576,39149.082099865,40149.865458931,41107.782665195,43859.734419135,46362.031662252,45234.801019815,45725.691155289,46027.86189535,44457.096434386,43060.714234956,42151.622094824,41309.979603339,41511.861951061,42843.634741321,43846.134967568,43267.656686909,43749.147347546,44540.775216467,44365.676313055,45492.353699521,46009.716039593,44113.426076353,46213.801062954,44140.763213636,43109.804134505,43453.037504848,38999.650523631,34483.964845756,37742.251571502,34996.992806992,35099.949896185,35985.717152786
GWP_100_AR5_GHG,CYM,Cayman Islands,,,129.79280133436,127.97066405919,130.81092094464,122.34794624184,143.12310278261,149.94256617107,149.44821270638,153.77676939924,158.1334059886,160.64736669969,151.22822028423,150.86149390469,163.86122835437,172.13691853781,161.35262196212,169.18974359186,187.39608820825,230.49528895788,249.13880198647,253.244048308,273.45009640092,225.12857924567,216.39864424799,242.7472289965,258.83105765482,278.3586792764,291.48534001544,309.85491552388,338.91426825909,425.41374776828,363.28229016326,345.77378708337,391.21953456236,392.72670534022,405.93654355496
GWP_100_AR5_GHG,CYP,Cyprus,CY00,Kýpros,5581.4290109518,6121.6259388991,6527.0663420836,6814.4541675767,7093.1876416509,6985.5066380933,7382.2559978121,7460.2744476349,7792.0594402176,8071.9443720069,8337.1228494882,8262.5192946883,8489.635614872,9169.3327489768,9123.8350938336,9233.5410038361,9352.0519019972,9665.153161639,9876.6584416924,9683.6837701103,9353.5098851227,9136.6996066167,8603.9705110521,7924.5811696753,8339.7058689177,8406.4757378929,8828.7000627848,9025.0333695537,8926.6672116657,8969.9089637146,8607.3765086966,8748.873286517,9040.0184868522,9093.550702062,9328.7445413048
GWP_100_AR5_GHG,CYP,Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9151903924,7.772826978,6.9610962776,5.5319060346,7.4639508522,15.40787133256,14.213654328021,14.435971529975
GWP_100_AR5_GHG,CZE,Czechia,CZ01,Praha,8952.2859275475,8174.2236056589,7382.0624226537,7570.8405603617,6937.771988019,6607.2214620659,6545.2968836806,6485.6081299817,6189.6387012494,5783.9458396647,6211.2348762371,6145.9257268722,5911.9780522803,6091.961275758,6079.8574444297,5718.6306542644,5954.5062189853,5807.7400896306,5971.2771395358,5604.1260595048,5754.5638900615,5542.9380951974,5468.5591981681,5367.1626206122,5195.0192095428,5314.2141886074,5348.8619870265,5429.6987505797,5379.0616164785,5230.4047867837,4957.514111543,5202.0718720828,4976.0295687407,4411.7734581602,4202.9274400821
GWP_100_AR5_GHG,CZE,Czechia,CZ02,Střední Čechy,21064.565565532,19316.873579855,18417.652697455,19454.589348887,18397.11943951,18080.055228299,17864.283538486,17479.820953588,16821.644341175,16421.27410309,19524.935750337,19640.027746984,19012.156202027,19489.621378534,19335.167679499,19107.077604622,19620.938769384,20208.533154446,19443.153807496,18729.374067366,19524.582600665,19213.379879827,18608.575802961,18703.699499783,18949.594650015,19198.181256388,18570.453260286,19136.336714168,19016.371865339,18205.771560895,16280.911865732,17384.933903761,15298.905936215,14089.41512282,13236.172571189
GWP_100_AR5_GHG,CZE,Czechia,CZ03,Jihozápad,19667.96133027,17252.826357607,16401.164501108,15722.543493447,13949.826021151,13274.914320955,13599.041826176,13248.766947953,13277.601631177,12706.995989191,13596.842917056,13653.915276212,13364.728467455,13752.812470882,13744.695201686,13445.119698262,13832.433031142,13800.464557516,13459.783869492,12651.324175181,12935.153755174,12643.972042662,12366.861644701,12406.572183053,12357.136609731,12657.493996781,12668.004742597,12823.838685073,12605.995156599,12300.502175272,11559.836130435,12050.249563355,11727.982623648,11016.096090911,10785.598629715
GWP_100_AR5_GHG,CZE,Czechia,CZ04,Severozápad,47544.213362987,45152.905850352,43557.725321077,42654.877465893,43076.272836194,44809.154463064,50825.729560144,49403.688749739,45683.027139802,44199.455939043,49127.939312889,48046.646998927,46114.943045776,47075.730001449,47737.205191728,47478.866896397,47054.008034271,47642.279308155,44229.358366952,43562.258142388,43636.570077691,43099.664936743,41618.325872139,37714.516505061,37449.927595797,37511.72283441,39883.364827242,38951.358531902,38552.03884263,36500.013540197,34208.361512948,34279.315274401,35856.434088348,30843.298509021,26767.428379011
GWP_100_AR5_GHG,CZE,Czechia,CZ05,Severovýchod,28615.113900721,26545.85007749,25059.722256431,24767.713542229,23190.562452669,22713.228315758,23161.445433218,22670.341509174,21687.910206144,20558.562830529,22177.604751836,22151.307181509,21427.581688231,21638.874142292,21476.598108817,21051.231868124,21464.327965291,21888.647765207,21367.059395082,20137.308027057,20344.121441844,19676.802931381,19006.659087553,18971.9945682,18601.248786929,18861.821715415,18496.053410956,18794.798320591,18492.401134165,17655.030866851,15825.743331593,17376.13141832,17815.318175372,15824.400442177,14552.69705558
GWP_100_AR5_GHG,CZE,Czechia,CZ06,Jihovýchod,23421.272256382,20886.593959939,19824.574885767,18180.661139439,16601.323158055,15975.309510258,14808.481803893,14577.648202414,14680.757510515,13960.02276363,14691.566088276,14865.517722204,14400.533110853,14939.531750067,15040.694187077,14569.089160878,14885.058723739,14893.219947686,15022.863290353,14103.563745942,15108.492871848,14917.2027223,14603.505753936,14398.818154158,13712.511893462,14090.142859993,14318.733220197,14579.675199087,14440.71393667,14267.140430669,13778.198513002,14235.575394841,13885.184195914,13016.448139215,12789.637802921
GWP_100_AR5_GHG,CZE,Czechia,CZ07,Střední Morava,13939.211657578,12427.41304283,11437.760256696,11374.3040208,10239.578808319,9729.6991502277,9579.51794794,9458.1826999003,9131.1330916715,8669.6934109279,9218.8116175042,9331.0244884119,9036.6598056279,9274.8675144954,9275.0280487686,8948.4758817464,9261.2564055708,9238.4241569098,9077.8199164428,8470.5231796721,8729.8410832508,8682.8657060132,8424.4955498659,8541.18573298,8391.8936312783,8592.905159965,8705.5422206723,8860.3074622077,8723.8908511662,8588.9573392518,8168.2314584516,8447.7065110207,8260.4324122232,7623.1717782573,7413.4250959168
GWP_100_AR5_GHG,CZE,Czechia,CZ08,Moravskoslezsko,36377.017570096,30239.377774074,30110.051033826,26021.381320083,25610.501928968,25802.214990773,25681.210829686,25008.263358226,24322.393627355,21591.701565968,23455.465490805,24182.020275244,23037.053638319,23048.973895237,23453.37041482,22721.456276862,22711.659300004,23084.200892811,21616.692610822,19861.652179122,18932.795797534,18659.969230349,18091.268117177,17608.568382471,17188.677365158,17175.279908819,16554.462025106,16731.837082089,16536.738600931,15287.599965615,13332.182626008,14517.563474651,14067.766183769,11977.160309287,10599.47080318
GWP_100_AR5_GHG,CZE,Czechia,,,,,,,,,21.6853592704,159.2483781046,267.50095297939,164.8222282412,133.663812563,177.3096039782,121.194710814,189.3482699744,152.3531267704,105.788685825,68.7036865768,127.4740522998,152.1673250512,111.9845490734,102.6010458468,142.7783501022,81.005549825,65.247080911199,65.3369441598,124.2032483534,139.78199077,170.7609900184,111.8115218566,158.4591267702,136.6778290292,31.349407372,28.162081663,31.349447278985,31.848313200528
GWP_100_AR5_GHG,DEU,Germany,DE11,Stuttgart,43082.577475308,43577.928126729,41010.151737372,40092.568313418,38729.994884278,38047.318149556,39003.178007411,39056.362105471,38646.335784271,36727.820701027,35989.048314394,37036.575011492,36034.470694555,36499.39728082,35883.785480184,35032.899249353,35229.390404876,33454.692534006,33372.257492817,31592.489558909,32631.287360528,31205.810230413,31866.537395446,33124.167442847,31242.833099913,31039.443205263,30155.464574728,29561.854340472,29020.376030167,27105.416839331,24643.506973398,26141.153794916,27324.151593542,23750.924206682,22697.225528264
