Substance,ISO,Country,Subnational code *,Subnational desc,Sector,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
GWP_100_AR5_N2O,ABW,Aruba,,,Agriculture,0.94194016310386,0.93775859238789,0.93748931063869,0.94001798309979,0.95452111341891,0.95523518886544,0.94950548160634,0.96373572143341,0.97412748993639,0.97390631361324,0.98694246933355,0.99074475320297,1.0014739623383,1.011268895667,1.0165014987915,1.0165014987915,1.0165014987915,1.0165014987915,1.0165014987915,1.0165014987915,1.0165014987915,1.0165014987915,1.0165014987915,1.0165014987915,1.0165014987915,1.0165014987915,1.0165014987915,1.0165014987915,1.0165014987915,1.020185799672,1.0238893397215,1.0292955462354,1.0318543557241,1.0344195263655,1.0380031318803
GWP_100_AR5_N2O,ABW,Aruba,,,Buildings,0.36185244043116,0.4151750396128,0.44234225724278,0.43651878020698,0.48455757500278,0.47741450988616,0.33747827061762,0.5798259807515,0.68697712372483,0.5695744757582,0.20278763995338,0.20153039367325,0.17629394039881,0.18969057988124,0.2182728494952,0.26813807196984,0.23752658034829,0.31796073174003,0.23080248994019,0.31913966462038,0.28468377222588,0.099320029903764,0.11154249131432,0.13598430517854,0.14470109182416,0.14700304980306,0.16531892188724,0.1515544073297,0.2390493966919,0.25799575961904,0.24524436522256,0.25660930846673,0.26480607004031,0.26937201723768,0.27823379616179
GWP_100_AR5_N2O,ABW,Aruba,,,Dom_Avi,0.050413405225768,0.060527710194427,0.059647146793037,0.054053871911545,0.076019719345891,0.088475045900774,0.064834855222095,0.13119393416916,0.11090374401255,0.11639161234557,0.11155922371636,0.086676889248974,0.087244912705748,0.095995231577526,0.096880286431641,0.10575808648231,0.10674195307191,0.11674270469908,0.12286613713468,0.11094399988265,0.10568426141679,0.10457410205876,0.10539456182297,0.12832211145678,0.13667465202093,0.14016988404189,0.14083102639484,0.14603617194995,0.12278541013633,0.17248077123065,0.089773198509851,0.093700805952096,0.099145003434482,0.11320073400888,0.11426782089725
GWP_100_AR5_N2O,ABW,Aruba,,,Dom_Ship,0.014912487085934,0.017006179444288,0.013602819340577,0.019513563874671,0.0196207629921,0.020627549929894,0.013205293491602,0.020049862393417,0.019074900384915,0.019927223989252,0.015102974241749,0.01537600312141,0.016940187623123,0.019918823110463,0.021977602973626,0.025561323940792,0.032723638218352,0.029529730379163,0.03015192356047,0.030284489408476,0.029835673427945,0.022870936261074,0.053018944796478,0.059072021959384,0.065932438964476,0.069191809120807,0.073298928320295,0.070045831596667,0.068839074034319,0.074334002171678,0.076157741480066,0.077477081733751,0.08197940958334,0.087359058335908,0.081282277886859
GWP_100_AR5_N2O,ABW,Aruba,,,Energy,0.17817641800712,0.2005886017929,0.23035816170066,0.23145978105763,0.26589883695766,0.29265671134948,0.19483347256118,0.31794386653437,0.33334351075286,0.33251297742354,0.2577447170131,0.26551824411818,0.28629344846447,0.33345806757859,0.34432539287546,0.37470840425607,0.42635687082141,0.46738237107497,0.46875138618332,0.50001059722779,0.46549733842279,0.30593291980671,0.37922966795721,0.42027136373322,0.4403015718605,0.45784094337794,0.47438491989878,0.44497085610274,0.45528454794502,0.49866023258169,0.51262470797717,0.52289809071049,0.57062388770495,0.57147160379197,0.59184007907958
GWP_100_AR5_N2O,ABW,Aruba,,,Indirect,1.6432126050542,1.8951199934455,2.1183629678974,2.1558611362339,2.4283303550267,2.6333970979718,1.7154526396125,2.8070065583692,2.930476150106,2.9467650533497,2.1880289549007,2.2030395180941,2.343205865549,2.6445976530427,2.6600284427094,2.8842723280853,3.1850315311108,3.3841293351178,3.4584050235986,3.8692523453823,3.7863768280889,2.3863959537755,3.1522107906766,3.4151294316329,3.6492876056175,3.7744199289181,3.9139786790917,3.7374024194429,3.7707976059985,4.0939114859704,3.9818615597176,4.1134250163978,4.5746264823625,4.6069129284248,4.7399187240337
GWP_100_AR5_N2O,ABW,Aruba,,,Industry,0.044838884912537,0.047058395210269,0.040485004899667,0.038527222705619,0.039808819852137,0.043332756894379,0.035927134899779,0.043005359152186,0.037316082249429,0.039342047684574,0.039381343577137,0.03964620568137,0.062452661286774,0.061046029186457,0.059155147246289,0.056660902306041,0.055899491838135,0.05260014014575,0.045415990174801,0.051792870167464,0.054358706524589,0.080621646765242,0.096580838820588,0.078740696960565,0.089558221858151,0.091935782058191,0.092718958396355,0.12933556486995,0.11537791394526,0.10988292650157,0.10961414755351,0.12516080141558,0.13409757284727,0.13654163589408,0.13948249780907
GWP_100_AR5_N2O,ABW,Aruba,,,Transport,0.51009229249282,0.63268333777962,0.72788127223458,0.75741379363017,0.81572925121911,1.0566009540378,0.79211491509628,1.5494693261952,2.0471374539082,2.4772480508588,0.98226148736192,1.0137161748358,1.0561180360772,1.2201749900772,1.2821234090138,1.4417216704664,1.6946612310391,1.7660322749167,1.7223163787453,1.790130612791,1.7794423226458,0.85873902318869,1.1281359432631,1.2490828763041,1.3587001517898,1.4221534286857,1.6459162995518,1.5964806962806,1.4296146378748,1.5852735282374,1.458956010791,1.5161939056319,1.6042899102026,1.6010110567557,1.6625633621944
GWP_100_AR5_N2O,ABW,Aruba,,,Waste,0.69786552900186,0.70080128556368,0.71552028421605,0.70349574706563,0.73960957436025,0.78557628326644,0.78280139007789,0.76961059347137,0.78529477236326,0.79018099732572,0.76434815702854,0.90119406513708,0.93104058526935,0.95737882565061,0.99251793854872,1.0289486257227,1.0658581860411,1.0987401507529,1.1188310459773,1.1572661060299,1.1937396778653,1.2238519858897,1.2472926682551,1.254710008669,1.2655751152983,1.2861939066558,1.3114085321101,1.339826277156,1.346761349111,1.3587379110928,1.3547692400815,1.354763921313,1.34223638175,1.3427184026688,1.3432005966899
GWP_100_AR5_N2O,AFG,Afghanistan,,,Agriculture,1839.4919969774,1892.2499000858,1862.4713871864,1882.8525873736,1711.4906738023,1796.2055980726,1990.2792226472,2193.6904031736,2368.3163416202,2591.5884447222,2230.8634106225,1985.6793263185,2336.2471685196,2423.2596282198,2406.7218492907,2510.871859106,2466.5317074106,2472.0165945332,2704.5610223249,2857.6097112855,3189.5781260003,3234.6589923927,3250.5059531706,3185.8911531795,3336.2356807505,3358.677288778,3489.5803196802,3981.2417293209,3431.741773727,3454.4974740229,3183.1436877438,3040.2061491561,3118.4780228121,3122.7918948032,3136.9956319878
