Substance,ISO,Country,Subnational code *,Subnational desc,Sector,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
GWP_100_AR5_F-gases,DEU,Germany,DE26,Unterfranken,Industry,183.01891134016,189.50795409251,206.79157720779,263.85483989271,283.30515899929,302.15557041169,293.48660683833,304.5329695017,316.00306180712,295.78890895011,283.89065246681,295.97957979171,291.14768679288,275.23671096278,283.47836778094,283.74529556695,232.77044749262,230.3694448524,228.20335112613,234.84314270497,231.41750567623,237.33106872058,240.22732053819,241.2113471132,242.4119481547,249.91313413549,252.37570382749,252.73516587924,237.58686207838,226.99987255063,202.36912065795,191.4735137301,177.29907968904,160.81151295537,145.43324092314
GWP_100_AR5_F-gases,DEU,Germany,DE27,Schwaben,Industry,235.57022828088,243.92250877092,266.16888218104,341.29021209349,366.4487558438,390.83133268644,379.61822620037,393.90644413784,410.19312573729,383.95380230436,368.50906898502,384.20130581922,377.92918528634,367.89891529905,378.91523864148,379.27203131856,311.13580323881,307.92647021096,313.90154370722,323.03480496832,318.32272363299,326.45703261342,330.44092641703,340.35348890968,342.04755827313,352.63186473333,356.10659424496,356.61380157541,342.45930453044,327.19914646012,291.69621465052,275.99121337937,255.56008860525,235.03780630188,212.56133520387
GWP_100_AR5_F-gases,DEU,Germany,DE30,Berlin,Industry,261.38872682547,270.6564173113,295.34099339118,349.59331652872,375.36393179117,400.33970197705,388.85379659169,403.48962650725,387.56780829418,362.7757861077,348.18294905928,363.00963789307,357.08347322632,320.89625575133,330.50513679371,330.81634574105,271.38518255309,268.58587298933,252.95663985764,260.31665170168,256.5194347551,263.07444382882,266.28485298517,255.23517534802,256.50557834114,264.44287707124,267.04861852853,267.42897940669,244.63757879552,233.73640580074,208.37470248842,197.15575344797,182.56067359268,159.88323933997,144.59373734613
GWP_100_AR5_F-gases,DEU,Germany,DE40,Brandenburg,Industry,462.91283017783,479.13255693077,522.26413550988,681.44277718148,731.21992258393,779.54449266887,757.78720549463,786.08939312712,837.12236496087,783.46590234316,756.21263323031,791.76046006683,778.03608333502,729.37143366571,755.51219982422,759.74968581322,624.61977633196,610.88812100297,589.71696987733,603.38381603097,594.58112186914,607.95892291887,614.62991040761,611.78638367027,614.94215975591,633.53291468821,640.42202825099,643.26657353937,611.75649603857,583.285546157,520.24931988241,492.28725456141,455.52937482169,415.06362068327,375.18928652327
GWP_100_AR5_F-gases,DEU,Germany,DE50,Bremen,Industry,138.09094235566,142.98703763946,156.027830997,196.06479962609,210.51790922168,224.52524044192,218.08352193236,226.29183405986,231.20098926174,216.41147389786,207.70621435481,216.5509766196,213.01576264115,197.48283640201,203.39624002978,203.58776119755,167.01321579019,165.29049206652,160.76890905683,165.44663198783,163.03327598225,167.1993720303,169.23977697078,166.8117184042,167.64200406549,172.82951177813,174.53252238243,174.78111136164,161.72769998818,154.52103270386,137.75463906688,130.33789290086,120.68921706061,107.34552930571,97.080165086636
GWP_100_AR5_F-gases,DEU,Germany,DE60,Hamburg,Industry,213.77944682278,221.35912238663,241.5476557006,291.96826871281,313.49099688323,334.34989788668,324.75726624469,336.98060610728,330.99982489905,309.82635582602,297.36343603641,310.02607545792,304.96487216642,278.87788225853,287.2285698965,287.49902893308,235.84982258378,233.41705651394,223.91195952837,230.42688902411,227.06567151371,232.86802929032,235.70981674247,229.47015816026,230.61231881802,237.74837752339,240.0910793219,240.43304422055,220.21886682124,210.40580385785,187.57560094465,177.47648102703,164.3382217182,144.71916170625,130.87978791955
GWP_100_AR5_F-gases,DEU,Germany,DE71,Darmstadt,Industry,472.85633447066,489.62173290753,534.27652083528,652.33550058057,700.42305378218,747.02743886701,725.59492432819,752.9051473301,746.64572895991,698.88413193954,670.77116893685,699.33464519946,687.91794483671,635.82765098415,654.8668019629,655.48343506597,537.72582272929,532.17923752487,516.01408161366,531.02799765282,523.2819372352,536.65370319892,543.20271623668,535.69391572255,538.36026902988,555.01926844555,560.48826323719,561.28657408101,525.67016999477,502.24604403046,447.74954779639,423.64259383497,392.28110740106,349.6521550875,316.21520857309
GWP_100_AR5_F-gases,DEU,Germany,DE72,Gießen,Industry,113.43143883706,117.4532169729,128.16525882654,161.22206984127,173.10671333203,184.62479784586,179.32783891479,186.0774496232,189.96490152035,177.81318522102,170.66056110343,177.92780679285,175.02311950144,164.82194242796,169.75735195543,169.91719820568,139.39157011925,137.95376076035,136.18085010792,140.14316028997,138.09890388255,141.62783559443,143.35618021646,143.50042896193,144.21468542842,148.67725909608,150.14228058607,150.35613022141,140.66357118902,134.39553203026,119.81286743346,113.36211099291,104.97012124079,94.432117661177,85.401652321448
GWP_100_AR5_F-gases,DEU,Germany,DE73,Kassel,Industry,151.43464161051,156.80384557092,171.10476809869,214.56804894718,230.38514377021,245.7143907162,238.66474705196,247.64770330778,252.20911466676,236.07574694984,226.57948220933,236.22792561506,232.37148369191,222.35602637043,229.01422997411,229.22987345284,188.04872206138,186.10901930691,186.70295120089,192.13524953048,189.33258892163,194.17072853283,196.54027639048,199.36835952049,200.36069202452,206.56064555633,208.59603272022,208.89313880758,196.89085421197,188.11729917017,167.70552329331,158.67621360667,146.92970371171,133.96059011157,121.15004963177
GWP_100_AR5_F-gases,DEU,Germany,DE80,Mecklenburg-Vorpommern,Industry,261.99050854968,271.27953555918,296.02094165976,390.10751538638,418.86467467603,446.73487468105,433.91787332549,450.24984242795,482.44816256172,451.5868131563,433.42150822151,451.87791412431,444.50096693384,419.5624418723,432.1257719877,432.53266855797,354.8281659234,351.16815077808,347.33720493883,357.44330827601,352.22931301772,361.23005927722,365.63830309206,366.22048123715,368.0433005052,379.43201821111,383.17082846393,383.71658374101,358.64822431889,342.66667987743,305.48543444715,289.03801793865,267.64106208393,244.25859373871,220.90034636145
