years,months,Bahawalpur,Rahim Yar Khan,Dera Ghazi Khan,Layyah,Muzaffargarh,Taunsa,Faisalabad,Jhang,Toba Tek Singh,Gujrat,Hafizabad, Mandi Bahauddin,Gujranwala,Narowal,Sialkot,Lahore, Nankana Sahib,Kasur,Sheikhupura,Bhakkar,Mianwali,Khanewal,Multan,Vehari,Attock,Rawalpindi,Jhelum,Sahiwal,Pakpattan,Okara,Khushab,Sargodha
1982,1,0.617832508,0.476899127,0.807017571,0.423088085,0.440930845,1.030102473,0.054079579,-0.34876983,0.039342604,-0.008072742,0.236329727,0.159931803,0.156680766,-0.107391495,-0.008072742,0.172821658,0.308990716,0.290945367,0.308990716,0.054366497,-0.768150726,-0.054797141,0.440930845,0.010221167,-0.670090669,-0.500470927,0.115881461,-0.104708761,0.170966791,0.291074724,-0.595981027,-0.164108082
1982,2,1.493711032,1.66585132,1.582233277,0.828314295,1.265419323,1.459467206,1.175658098,0.815588907,0.764373972,1.470669582,1.323726337,1.640496102,1.113136992,0.97234095,1.470669582,0.893281993,1.095449528,0.826566976,1.095449528,1.004999478,1.537985745,0.735698419,1.265419323,0.781129755,1.8719983,1.641398061,1.843536638,0.674061183,0.991155287,0.958481111,1.337957494,1.049674921
1982,3,1.37092195,1.471003372,1.658386124,1.666713338,1.549902277,1.627659364,1.850270209,1.646048662,1.74947416,1.630814436,1.695974887,1.640496102,1.548723344,1.528021019,1.630814436,1.640416631,1.62402342,1.610497523,1.62402342,1.646576793,1.290341471,1.670148065,1.549902277,1.532061101,0.919494033,1.23554511,1.464522629,1.657733665,1.698029274,1.735479273,1.576260163,1.619790652
1982,4,1.604080585,1.353173216,1.582233277,1.428849238,1.549902277,1.546435683,1.730556079,1.5913776,1.496600978,1.579261401,1.592171046,1.429984881,1.662870266,1.629210679,1.579261401,1.732375038,1.62402342,1.842798091,1.62402342,1.364429874,1.355308554,1.59747984,1.549902277,1.532061101,1.292873189,1.682859848,1.52331643,1.590410048,1.756091744,1.780374954,1.53102602,1.619790652
1982,5,1.796402818,1.824591382,1.658386124,1.428849238,1.369182667,1.546435683,0.922279494,0.815588907,0.885012834,0.695597,0.777747776,0.612097085,0.653840524,0.72291136,0.695597,0.949238176,0.842525381,1.08035471,0.842525381,1.581132474,1.152800118,1.251282651,1.369182667,1.174031589,0.810953778,0.99481226,0.726351392,0.827646327,1.09543999,1.113195879,0.714115092,0.618188722
1982,6,0.24005468,-0.610142196,-0.880598651,-0.278667969,-0.818377922,-0.928450911,1.175658098,0.99221862,0.885012834,-0.119182829,0.503150649,0.159931803,0.156680766,-0.107391495,-0.119182829,0.285761409,0.693093024,0.402841795,0.693093024,0.292296164,0.018441123,-0.054797141,-0.818377922,0.362456127,-0.670090669,-0.664579396,-0.173611743,0.488646877,0.744172022,0.779809743,0.632207205,1.119415852
1982,7,-0.742368996,0.476899127,0.378323665,1.113834917,-0.818377922,0.728583802,-0.209123851,0.345138374,0.280973941,0.745614614,0.333715783,0.883369953,0.535822147,0.626254375,0.745614614,0.172821658,0.027039,0.59331576,0.027039,1.364429874,0.550053447,0.303971838,-0.818377922,-0.916460295,-0.149509176,0.576097611,0.905134946,-0.104708761,-1.014334747,-0.107337258,0.448014748,0.380011337
1982,8,1.796402818,0.476899127,1.658386124,1.593721185,1.630281933,1.776502436,1.887125751,1.801057797,1.690381395,1.353428436,1.627389832,1.553795733,1.426750528,1.275448634,1.353428436,1.472371651,1.664658129,1.39103461,1.664658129,1.646576793,1.222971474,1.348139538,1.630281933,1.739606441,0.753638037,1.324236483,1.372722457,1.590410048,1.573262126,1.735479273,1.746887305,1.835906335
1982,9,-0.742368996,-0.610142196,-0.880598651,-0.99025362,-0.818377922,-0.928450911,0.5,-2.515517,-1.104678722,-0.402059035,-0.637481593,-0.542668899,-0.656297151,-0.679337208,-0.402059035,-1.12514755,-2.515517,-2.515517,-2.515517,-0.979592824,-2.515517,-0.949070955,-0.818377922,-0.916460295,-0.988678099,-0.500470927,-0.640964689,-1.00135202,-1.014334747,-1.077386766,-2.515517,-1.16469206
1982,10,0.617832508,1.04418371,0.619908028,0.423088085,0.08551984,0.728583802,-0.567705791,-0.033963241,-0.310919959,-0.402059035,-0.345787017,-0.186319845,-0.656297151,-0.416264086,-0.402059035,-1.12514755,-0.463341205,-2.515517,-0.463341205,0.774292328,-0.411776008,-0.054797141,0.08551984,-0.916460295,-2.515517,-0.664579396,-0.173611743,-0.104708761,-1.014334747,-1.077386766,-0.284670917,-0.483955648
