years,months,Bahawalpur,Rahim Yar Khan,Dera Ghazi Khan,Layyah,Muzaffargarh,Taunsa,Faisalabad,Jhang,Toba Tek Singh,Gujrat,Hafizabad, Mandi Bahauddin,Gujranwala,Narowal,Sialkot,Lahore, Nankana Sahib,Kasur,Sheikhupura,Bhakkar,Mianwali,Khanewal,Multan,Vehari,Attock,Rawalpindi,Jhelum,Sahiwal,Pakpattan,Okara,Khushab,Sargodha
1990,5,-1.396863571,-1.337869072,-1.476254731,-1.587432114,-1.513716091,-1.556802784,-1.666208444,-1.656874737,-1.63762617,-1.640827411,-1.647186149,-1.616590834,-1.684905537,-1.715542663,-1.715542663,-1.715928072,-1.663550378,-1.700707431,-1.681367725,-1.605596673,-1.554058905,-1.565103814,-1.513032983,-1.513808655,-1.676365868,-1.676365868,-1.505688311,-1.612951126,-1.627123502,-1.663949183,-1.643033611,-1.666182145
1990,6,-1.295369978,-1.268529619,-1.24404151,-1.299552932,-1.39908903,-1.115235364,-1.454864874,-1.455846471,-1.470999971,-1.407192655,-1.550090306,-1.467716689,-1.384989647,-1.462724276,-1.462724276,-1.430399885,-1.519387017,-1.335205447,-1.524935555,-1.340177272,-1.461312727,-1.427152528,-1.399574936,-1.416880272,-1.607167467,-1.607167467,-1.441916734,-1.458838492,-1.487464034,-1.456607589,-1.460190211,-1.391517983
1990,7,-0.908745829,-0.949365991,-1.021146569,-0.840328365,-1.002065801,-1.057565177,-0.270832346,-0.373950339,-0.562156283,-0.085343735,0.013959051,-0.022845581,0.091273879,0.161690625,0.161690625,-0.004925802,-0.282767033,0.109695306,-0.274026294,-0.743028566,-0.89134691,-0.914861233,-1.003142086,-0.834318184,-0.910739598,-0.910739598,0.278318151,-0.775248263,-0.695367113,-0.311629614,-0.269813161,-0.243650965
1990,8,-0.395194892,-0.612774292,0.239871044,0.084508064,0.195436266,0.162222484,0.093290905,-0.033240199,0.172701183,0.718645591,0.676282049,0.198651756,1.046055082,0.98383242,0.98383242,1.290421631,0.840585908,0.653071772,0.794665254,-0.143812052,-0.397010705,0.391526246,0.193422857,0.292819166,-0.484604668,-0.484604668,0.395884717,0.378797557,0.47379872,0.817750486,-0.349505265,-0.30157244
1990,9,-0.04754457,-0.183538667,-0.189091006,-0.109107431,-0.133640689,-0.102546767,0.239721583,-0.20719693,-0.088834981,1.259494276,1.070899689,1.07008334,1.536202682,1.470303742,1.470303742,1.367878518,0.865369767,1.363889432,0.823222938,-0.117791981,-0.119814597,-0.130571279,-0.133399401,-0.115657935,-0.039285062,-0.039285062,1.207419699,-0.154449129,0.083775765,0.732990238,-0.047487777,-0.280141398
1990,10,0.029163021,0.092059247,0.007015827,0.019297535,0.091681795,0.029995448,-0.038125681,-0.109842082,0.019183099,-0.2256088,-0.229594646,-0.249378009,-0.219336696,-0.208858228,-0.208858228,-0.096003548,-0.055889029,-0.039359467,-0.048732063,-0.012791046,-0.086986481,0.040592363,0.093173024,0.034692042,-0.063779566,-0.063779566,-0.411571307,0.075480593,0.147236727,0.0853705,-0.192421028,-0.13213633
1990,11,0.872598809,0.912792558,0.815521346,0.743327992,0.804628645,0.806050877,0.556376258,0.591428842,0.679860858,0.164143233,0.348653547,0.220889061,0.270792116,0.19436446,0.19436446,0.395437796,0.502894381,0.478261641,0.479235126,0.685834513,0.447408354,0.758543285,0.805339251,0.783317462,0.376222158,0.376222158,0.1597299,0.748704278,0.723085261,0.586757275,0.422194402,0.514190419
1990,12,1.217329676,1.25349847,1.147454107,1.117364102,1.122222929,1.150353487,1.049774841,1.084814841,0.999930317,0.636110618,0.991653011,0.810077458,0.68702983,0.544111356,0.544111356,0.804084828,1.043235759,0.921298095,1.004429147,1.078558143,1.120902279,1.07355275,1.122472034,1.080940352,0.915984933,0.915984933,0.890170126,1.050863277,1.02675318,1.139752518,1.015827055,1.081648313
1991,1,1.062187279,1.095204836,1.088243088,1.036042849,1.052341649,1.064636953,0.801781748,0.858306392,0.924695881,0.248419074,0.512849842,0.378779567,0.351181445,0.25465429,0.25465429,0.496209228,0.661798923,0.577822989,0.630598085,1.007008096,0.764532024,1.024107846,1.052499528,0.985905144,0.460201842,0.460201842,0.385689762,0.972375491,0.927669037,0.731774074,0.727668855,0.799553296
1991,2,0.933252154,1.023916742,1.108562499,0.849669474,0.887683327,1.023987948,0.785687459,0.829067982,0.880622618,0.31864048,0.461574927,0.293281894,0.318945066,0.282926322,0.282926322,0.390694826,0.54787487,0.467758228,0.519327448,0.783198656,0.700539369,0.824371797,0.887191622,0.795889731,0.469059492,0.469059492,0.350917392,0.790773404,0.746282364,0.607700262,0.715474385,0.827143195
1991,3,-0.409413696,-0.346969254,-0.281055018,-0.3824403,-0.305577889,-0.243076422,-0.491477856,-0.430159425,-0.36705734,-0.86315462,-0.720505421,-0.779150186,-0.81813501,-0.867210657,-0.867210657,-0.763139896,-0.683142012,-0.695550439,-0.652819665,-0.418567316,-0.470704746,-0.335496077,-0.304067527,-0.399625538,-0.526868745,-0.526868745,-0.87531903,-0.389139892,-0.446144546,-0.57851697,-0.584918235,-0.488001343
1991,4,-0.985897287,-0.917529805,-0.76109396,-0.67928993,-0.701296885,-0.759190092,-0.68966543,-0.547774319,-0.629483509,-0.86331734,-0.793913591,-0.749901667,-0.811399785,-0.846259604,-0.846259604,-0.857704781,-0.777189117,-0.786211481,-0.749770718,-0.652530955,-0.752942088,-0.781069889,-0.700835875,-0.897976211,-0.794284809,-0.794284809,-0.911383156,-0.867477083,-0.783060657,-0.763751265,-0.67663241,-0.585568854
1991,5,-1.401243168,-1.456768977,-1.410734301,-1.325145006,-1.325719849,-1.378629057,-1.413547747,-1.379597251,-1.442732354,-1.548579763,-1.521682714,-1.542686564,-1.541740674,-1.597722015,-1.597722015,-1.520907307,-1.481255725,-1.502182465,-1.482005358,-1.374453009,-1.48309942,-1.334646494,-1.325501208,-1.431357859,-1.473863957,-1.473863957,-1.499244956,-1.410989096,-1.451012175,-1.458033951,-1.392825898,-1.389505705
1991,6,-1.487024279,-1.570585219,-1.551934138,-1.622423746,-1.582850655,-1.574956343,-1.592974597,-1.534397303,-1.569516741,-1.562487139,-1.516566376,-1.556442973,-1.462071971,-1.441610418,-1.441610418,-1.452155962,-1.404911261,-1.364137213,-1.401498046,-1.638614185,-1.676098214,-1.582233886,-1.582889648,-1.553182732,-1.720008183,-1.720008183,-1.579361569,-1.57760697,-1.5858037,-1.384450139,-1.591901777,-1.579616147
1991,7,-1.263724333,-1.281307831,-1.231150092,-1.375853725,-1.251797473,-1.33639461,-1.225784093,-1.241744262,-1.204450166,-0.588348343,-1.108788493,-0.91354509,-0.833667585,-0.625081319,-0.625081319,-0.903681748,-1.191379581,-1.069476061,-1.175280628,-1.386550188,-1.322284736,-1.246238955,-1.25228257,-1.205073825,-1.342395623,-1.342395623,-0.85997087,-1.211754382,-1.129563917,-1.117178129,-1.342474634,-1.310438407
1991,8,-0.555220856,-0.655971065,-0.571823549,-0.344400162,-0.478455465,-0.557331609,-0.406866312,-0.392969202,-0.305920032,0.064786784,-0.337437911,-0.080141843,0.006892095,0.234970702,0.234970702,-0.069976671,-0.382576758,0.069696167,-0.36639647,-0.255336321,-0.429019138,-0.36539797,-0.479255062,-0.483166896,-0.726647482,-0.726647482,0.07334361,-0.285143031,-0.395788739,-0.365074153,-0.488262692,-0.486494549
1991,9,-0.445641084,-0.539322339,-0.415042851,-0.537579421,-0.25764977,-0.394674861,-0.721202786,-0.670886342,-0.430874657,-0.244552859,-0.481572097,-0.203027885,-0.42836922,-0.341439446,-0.341439446,-0.5563965,-0.719755023,-0.637826128,-0.690515595,-0.676437429,-0.588760566,-0.258869506,-0.256821191,-0.182690954,-0.496314466,-0.496314466,0.128018027,-0.27235284,-0.44822382,-0.662078407,-0.584279229,-0.719339009
1991,10,0.157130566,0.197636176,0.13054758,0.172632915,0.226682533,0.189027685,-0.016456757,0.016119709,0.133424647,-0.208974039,-0.220860307,-0.276315988,-0.196702806,-0.1722394,-0.1722394,-0.108888889,-0.116828517,-0.041252097,-0.10643211,0.154297075,-0.056928702,0.267779145,0.227714406,0.260106262,-0.249355063,-0.249355063,-0.387616175,0.233210473,0.151770047,-0.017708724,-0.138929509,-0.051175589
1991,11,0.903766575,0.93085724,0.787189301,0.783872633,0.828210722,0.795640297,0.56658622,0.611754452,0.689253443,0.193675512,0.335983914,0.258528654,0.248381108,0.188419404,0.188419404,0.366228359,0.485015905,0.453249222,0.462396014,0.727017885,0.441073115,0.778103307,0.828834803,0.769506511,0.214847205,0.214847205,0.223302164,0.742991493,0.711647059,0.576703817,0.451957705,0.555409634
1991,12,1.223579165,1.248123218,1.164101455,1.170837934,1.164931539,1.107906298,0.963593273,1.017492763,1.069294037,0.534550101,0.71954436,0.577918139,0.623400832,0.555016405,0.555016405,0.812505011,0.850607468,0.868226102,0.812863258,1.138225765,0.795633587,1.115186642,1.165016517,1.119002619,0.567013198,0.567013198,0.601973765,1.097983703,1.060628763,0.950191557,0.842216914,0.919571812
1992,1,1.512072075,1.595973843,1.518973768,1.378071707,1.401423576,1.334086693,1.47549664,1.41787523,1.39679364,1.264846378,1.285291184,1.266604834,1.166835112,1.04139706,1.04139706,1.196769752,1.437973032,1.297845179,1.420817282,1.325924994,1.628781854,1.425197742,1.400955756,1.370098424,1.399644487,1.399644487,1.189130736,1.427474827,1.414622588,1.396351251,1.335935135,1.4177779
1992,2,0.924243986,0.924604864,0.850276021,1.005745946,0.833593226,0.996853995,1.059263676,1.022912208,1.064346567,0.727922828,0.893560448,0.790730229,0.844453096,0.757033551,0.757033551,1.013156641,1.057323657,0.900174768,1.016137878,1.142606453,1.262534853,0.961666228,0.833401978,0.968233181,1.099508245,1.099508245,0.867427146,0.958975208,1.017401857,1.056527774,1.138730442,1.136270444
1992,3,0.147596243,0.119736502,0.326148108,0.303145156,0.280619857,0.451636158,0.298030622,0.277511093,0.184015396,0.546148081,0.39261316,0.517174008,0.22988996,0.196195638,0.196195638,0.13677205,0.178649761,0.039968151,0.169859621,0.423698345,0.724311321,0.143708665,0.28053955,0.047615463,1.043146825,1.043146825,1.066799914,0.112646155,0.072003051,0.163739944,0.493749063,0.402979027
1992,4,-0.6408694,-0.804301274,-0.526083939,-0.380086068,-0.557475564,-0.307518694,-0.877254813,-0.693664903,-0.657014206,-0.963984625,-1.086492288,-0.945152206,-1.083725777,-1.069167997,-1.069167997,-1.113506472,-1.075687841,-1.112348657,-1.051264361,-0.369145161,-0.356049585,-0.486256325,-0.557392533,-0.660072072,-0.288217579,-0.288217579,-1.029056283,-0.61117847,-0.78086135,-1.031347063,-0.771892078,-0.773435719
1992,5,-1.523977203,-1.364470645,-1.304939106,-1.214075658,-1.387187364,-1.179635785,-1.497595271,-1.513600939,-1.534849399,-1.40559276,-1.462593748,-1.454900643,-1.42047824,-1.328434354,-1.328434354,-1.387040873,-1.48376769,-1.456046359,-1.484725748,-1.236978758,-1.294922367,-1.403016736,-1.386819087,-1.545776663,-0.899649904,-0.899649904,-1.397119188,-1.547367809,-1.605179589,-1.474708004,-1.531888418,-1.506250425
1992,6,-1.588736072,-1.523153536,-1.567430818,-1.540954831,-1.608968582,-1.590324133,-1.556545063,-1.563654062,-1.582653919,-1.537009474,-1.565976789,-1.607081103,-1.505921992,-1.509455938,-1.509455938,-1.557599386,-1.521474898,-1.511905973,-1.527233445,-1.490940131,-1.556474924,-1.597803284,-1.608944081,-1.588088132,-1.583443234,-1.583443234,-1.524297001,-1.595948256,-1.521849774,-1.505452786,-1.590522198,-1.550798998
1992,7,-0.77428506,-0.780907928,-0.781506021,-0.793074662,-0.955845772,-0.796294401,-0.602776339,-0.556656449,-0.778881426,-0.307711912,-0.452005013,-0.272527419,-0.459705814,-0.591736643,-0.591736643,-0.67713993,-0.794356014,-0.632882537,-0.771445837,-0.76706526,-1.062003686,-0.975197496,-0.957049673,-0.800196817,-1.313469231,-1.313469231,-0.369393397,-0.875488491,-0.763431492,-0.740368341,-0.648623296,-0.621756541
1992,8,0.610170039,-0.23890833,0.776693456,0.47043951,0.784617024,0.756936254,0.541945555,0.142781902,0.435297615,1.287200224,1.097488422,1.123018337,1.346451967,1.137108154,1.137108154,1.263939196,0.891796527,1.033371131,0.844611191,0.076445918,-0.202337413,0.802759567,0.781857603,1.295775585,-0.047414667,-0.047414667,1.02516336,0.959921056,0.814632779,0.799263546,-0.021445139,-0.045590722
1992,9,0.605610485,-0.186728158,1.053161717,1.434202493,1.705699732,1.116364077,1.542030166,1.629891308,1.814110849,0.935950548,1.207280518,1.104604494,0.914015472,0.788455172,0.788455172,0.797923506,1.308081298,0.863085834,1.274906015,1.01927845,0.249485999,1.996560321,1.704091885,1.964707206,-0.320142604,-0.320142604,1.157661485,2.019840606,1.611656818,1.042016716,1.186217299,1.479818596
1992,10,0.135875274,0.190419797,0.249795807,0.207653479,0.194473325,0.261234316,0.099071913,0.150279461,0.262894683,-0.23779704,-0.058372092,-0.135098086,-0.173597213,-0.198891394,-0.198891394,-0.110784473,-0.019921538,-0.051375334,-0.014899673,0.131880459,0.06784769,0.286512171,0.195613138,0.312050692,-0.039969756,-0.039969756,-0.275028012,0.350609332,0.280583119,0.065052939,0.068785462,0.156883418
1992,11,0.999887148,0.970101896,0.935192322,1.000983925,0.94512015,0.902725865,0.804350908,0.862301503,0.930532391,0.510056794,0.680091189,0.629073685,0.518120907,0.415484504,0.415484504,0.536579355,0.692100731,0.621647203,0.659584429,0.867309204,0.605819016,0.913323935,0.945500306,0.923697548,0.404263601,0.404263601,0.717855369,0.971823033,0.943365418,0.764685054,0.745579953,0.777445055
1992,12,1.34192375,1.348411483,1.156135245,1.199902794,1.193130775,1.184811409,1.056390351,1.111356012,1.173503039,0.496723346,0.760668759,0.588887289,0.59722932,0.502206524,0.502206524,0.776466599,0.951794811,0.890831622,0.912368789,1.250989803,1.000830091,1.159999795,1.193108264,1.165117254,0.724154111,0.724154111,0.580252741,1.140027363,1.113020307,1.043700234,0.911811225,1.044863563
1993,1,1.317590952,1.312407621,1.33575121,1.182293515,1.282224987,1.365760019,0.912270982,1.037308844,1.120977958,0.4790485,0.776649932,0.636799961,0.606833276,0.502030408,0.502030408,0.715178451,0.814821466,0.829691198,0.777275206,1.123641466,0.771602891,1.17222307,1.281959196,1.156396931,0.742608796,0.742608796,0.587719756,1.146888378,1.115706101,0.915660546,0.894502647,0.855505776
1993,2,0.684068709,0.742502933,0.639265634,0.695959931,0.636676359,0.652977484,0.54215709,0.551371727,0.661119299,0.224109222,0.467391514,0.367033391,0.255004204,0.276084257,0.276084257,0.351959165,0.427116453,0.459034107,0.406595756,0.620852317,0.458942415,0.699757007,0.63697053,0.608681278,0.346210473,0.346210473,0.476304226,0.653495957,0.661381862,0.535910773,0.494562015,0.58053686
1993,3,0.35499965,0.289220186,0.340756712,0.330964635,0.400444073,0.258890937,0.139086154,0.164340043,0.239849327,0.317302619,0.136235472,0.311570817,0.16494318,0.128376364,0.128376364,0.247342037,0.207847799,0.129739147,0.197463699,0.446672409,0.796154602,0.278113434,0.400205266,0.15499958,1.140640972,1.140640972,0.691796569,0.202941398,0.079892403,0.016802401,0.326998657,0.268073752
1993,4,-1.015461678,-1.030097426,-0.925889757,-0.965593916,-0.931293767,-0.911123823,-1.169900421,-1.103077841,-1.084842152,-1.327044612,-1.244353458,-1.322011873,-1.28539117,-1.261317059,-1.261317059,-1.296287623,-1.205496923,-1.279092749,-1.185379604,-0.996252136,-1.090602434,-0.977974924,-0.930203798,-1.00958297,-1.02200735,-1.02200735,-1.347588344,-1.02636052,-1.034526562,-1.16599027,-1.146285451,-1.068491602
1993,5,-1.53137592,-1.524261512,-1.448922328,-1.599233938,-1.444701863,-1.413283461,-1.72271832,-1.712832206,-1.669962326,-1.778647362,-1.718914396,-1.74754154,-1.715151503,-1.73162018,-1.73162018,-1.707580756,-1.744237936,-1.719355449,-1.77085172,-1.661755607,-1.735380309,-1.496132687,-1.444199963,-1.542366143,-1.580023114,-1.580023114,-1.636488773,-1.552249321,-1.674445068,-1.731262712,-1.733947597,-1.731571638
1993,6,-1.300181293,-1.240861988,-1.11822235,-1.413229763,-1.402247299,-1.171202734,-1.576372061,-1.522687763,-1.554971117,-1.3382382,-1.481375141,-1.483586014,-1.359021816,-1.259001743,-1.259001743,-1.412528948,-1.45430243,-1.381232694,-1.454574411,-1.505505829,-1.349972838,-1.406250879,-1.402761985,-1.394942709,-1.315467309,-1.315467309,-1.412047296,-1.515546266,-1.465512068,-1.448925247,-1.522288486,-1.551185345
1993,7,-0.376200056,-0.853580271,0.174352361,-0.020603373,0.367009547,0.181444215,-0.281905031,-0.257347693,0.112426027,1.245789709,0.225126738,0.47706637,1.528246364,2.500583684,2.500583684,1.535657692,0.132620892,1.025446215,0.118576132,-0.539836098,-0.984356975,0.386975055,0.363360648,0.365232348,-0.959611122,-0.959611122,0.605272074,0.339033365,0.07642389,0.076387598,-0.595154235,-0.499037467
1993,8,-0.777871584,-0.886541556,-0.574126276,-0.795414944,-0.64111533,-0.659686008,-0.863634156,-0.813902738,-0.710320195,-0.765916244,-0.854119496,-0.839028489,-0.772916466,-0.783089483,-0.783089483,-0.795195059,-0.901938155,-0.861465068,-0.876167983,-0.798036443,-1.038950793,-0.740018197,-0.641599442,-0.801809046,-0.857950405,-0.857950405,-0.759703309,-0.702661467,-0.742087547,-0.912939195,-0.923063535,-0.873178439
1993,9,-0.293956752,-0.136116234,-0.05848398,-0.357520966,-0.262441902,-0.186647522,-0.353844308,-0.438892882,-0.34973523,-0.037152134,-0.282241344,0.001617265,-0.246087067,0.031640503,0.031640503,-0.251658452,-0.369688808,-0.146675562,-0.350415488,-0.418261812,-0.300296435,-0.290864657,-0.261901705,-0.247066442,-0.388277489,-0.388277489,-0.010412075,-0.294118194,-0.251106043,-0.234680654,-0.340275952,-0.383541113
1993,10,-0.055672256,-0.00067992,-0.045290325,-0.067048373,-0.035000038,-0.081445473,-0.2223,-0.207358675,-0.150613515,-0.470725403,-0.421348026,-0.470312119,-0.439984682,-0.398736564,-0.398736564,-0.383867398,-0.337388019,-0.32828037,-0.315570886,-0.119327871,-0.300549643,-0.058641338,-0.033061354,-0.06999448,-0.414504505,-0.414504505,-0.641428915,-0.080967429,-0.107629569,-0.256918745,-0.300267663,-0.208725846
1993,11,0.823391844,0.848895476,0.742929508,0.765310923,0.802770686,0.784223869,0.53922001,0.577870985,0.659042841,0.129113729,0.314606524,0.202339407,0.197306246,0.125152522,0.125152522,0.303113184,0.454398677,0.392911299,0.433590553,0.717117807,0.443693494,0.750786003,0.803488134,0.745310008,0.304159682,0.304159682,0.124569448,0.71400194,0.680816071,0.54106217,0.461268885,0.537862277
1993,12,1.226857605,1.296714188,1.087323711,1.104243261,1.130260851,1.094615426,0.916345387,0.950221091,1.043260099,0.331956919,0.60534938,0.422145306,0.448772932,0.329616714,0.329616714,0.599998533,0.795801497,0.707658397,0.759873482,1.051910513,0.715335892,1.106484516,1.130478942,1.112324731,0.432584846,0.432584846,0.376460497,1.093703238,1.040145454,0.890630012,0.753667428,0.862982828
1994,1,1.325197265,1.280619494,1.167234311,1.138077562,1.182256323,1.121863956,1.018426754,0.994038786,1.082217281,0.630832827,0.766985408,0.623279861,0.650146451,0.632178024,0.632178024,0.844487056,0.972712108,0.974898925,0.932662889,1.088846056,0.844838248,1.14098653,1.181944552,1.206833011,0.648751214,0.648751214,0.699720935,1.193427053,1.164616576,1.090158306,0.764824398,0.901188029
1994,2,1.081939693,1.144425958,1.252368314,1.009831622,1.090945694,1.259311156,0.851681899,0.973939614,0.991118735,0.54196649,0.64552758,0.532120937,0.558582078,0.441438098,0.441438098,0.694488039,0.7495694,0.725897474,0.712228482,1.036107687,0.976339244,1.056339332,1.090135195,1.015103136,0.683447539,0.683447539,0.568459003,0.971780876,0.915384105,0.76400458,0.879596831,0.872862949
1994,3,-0.331675683,-0.282724199,-0.140837424,-0.027201466,-0.10031631,-0.100896831,-0.260410584,-0.150964947,-0.115039384,-0.489319674,-0.499086074,-0.468439109,-0.54594929,-0.563203128,-0.563203128,-0.546439012,-0.426850059,-0.521954156,-0.403843873,0.030033697,-0.053059706,-0.040332863,-0.099372886,-0.258688363,-0.008215337,-0.008215337,-0.637242197,-0.113904418,-0.275437534,-0.38861077,-0.305467552,-0.21727578
1994,4,-1.044000918,-1.007328515,-1.000656605,-0.702319893,-0.960496213,-0.830397858,-0.996702909,-0.940468881,-0.917244176,-1.030856791,-1.059535666,-0.986180877,-1.10842594,-1.117708833,-1.117708833,-1.189398748,-1.15884929,-1.15923218,-1.136989833,-0.63659086,-0.473115372,-0.92931481,-0.959356362,-1.083741905,-0.390878988,-0.390878988,-0.921139606,-1.012810374,-1.037576257,-1.10287982,-0.901224313,-0.849677376
1994,5,-1.498052773,-1.462984431,-1.436691081,-1.386872195,-1.255728883,-1.427931836,-1.503683395,-1.494390638,-1.35931109,-1.352113664,-1.505567588,-1.577883072,-1.391833703,-1.237592297,-1.237592297,-1.339677899,-1.441246756,-1.425031169,-1.438841589,-1.520759868,-1.431636425,-1.194607719,-1.255698888,-1.283587367,-1.356434078,-1.356434078,-1.539299988,-1.192201008,-1.433415443,-1.434619804,-1.558222111,-1.551018766
1994,6,-1.361457501,-1.236090461,-1.568516713,-1.659716349,-1.603729953,-1.63766736,-1.60408673,-1.582980593,-1.55742321,-1.67735332,-1.619938735,-1.685534529,-1.529488509,-1.413442151,-1.413442151,-1.422539089,-1.53028881,-1.345907727,-1.536876559,-1.676275244,-1.590338099,-1.499760929,-1.603718173,-1.475842002,-1.678660348,-1.678660348,-1.637865764,-1.466395047,-1.439806408,-1.454117218,-1.654421631,-1.596504102
1994,7,-0.207270039,-0.336189207,-0.32628219,-0.569747737,-0.45132921,-0.609492425,-0.091953309,-0.265046146,-0.4444401,0.600629156,0.426081717,1.039164309,-0.014222964,0.066355179,0.066355179,-0.246600828,-0.034482403,-0.222641595,-0.038553196,-0.642309099,-0.56028006,-0.480470878,-0.45358353,-0.197528246,-0.658148977,-0.658148977,1.300839442,-0.49840347,-0.291739711,-0.244345483,0.088583289,-0.02173851
1994,8,-0.092180891,-0.063661187,-0.559363529,-0.655955167,-0.444554354,-0.672187501,-0.249933182,-0.546882717,-0.50200394,1.265070977,0.783801854,1.359093576,1.007944651,0.774123544,0.774123544,0.648765429,0.294396793,0.392768905,0.273979558,-0.730995655,-0.409904154,-0.520980031,-0.445490873,-0.287954365,0.458119575,0.458119575,1.672361217,-0.382934324,-0.269997796,-0.031290644,-0.06863609,-0.508314527
1994,9,0.498625772,0.170954006,0.634070143,0.327006556,0.993696754,0.464768273,0.062147613,-0.114898092,0.494491002,0.12871485,0.288258109,0.009582195,0.437228848,0.173094189,0.173094189,0.433437344,0.242708705,0.358828383,0.22953085,-0.138433149,-0.536099207,0.94424154,0.992597552,1.184599436,-0.39132956,-0.39132956,-0.119245865,1.03421096,0.563719579,0.281415896,-0.37810248,-0.309187797
1994,10,0.166592821,0.244104469,0.103665571,0.174968544,0.206470781,0.118664959,-0.022342965,0.058271975,0.190965019,-0.147093096,-0.105335572,-0.094127435,-0.054313911,-0.147606263,-0.147606263,-0.050898085,-0.021325674,-0.051579456,-0.015930896,0.151129105,0.063770304,0.274388242,0.207570267,0.307690681,0.077359331,0.077359331,-0.231076149,0.251478748,0.193358421,0.002361063,-0.044119651,0.053979106
1994,11,0.907038606,0.94871164,0.833736054,0.824370401,0.851382276,0.848351889,0.676254505,0.710753555,0.7986458,0.229087903,0.432564572,0.292587094,0.312788328,0.255401699,0.255401699,0.455480481,0.594348217,0.556738999,0.565628552,0.792750961,0.563249262,0.856613256,0.851921893,0.859794456,0.336565061,0.336565061,0.269648392,0.852848763,0.825803039,0.681768409,0.554366269,0.637833952
1994,12,1.194067183,1.262752628,1.222130327,1.233458652,1.238607256,1.142859592,1.045958827,1.063347528,1.122704355,0.802110264,0.856495258,0.883754903,0.746331735,0.580344064,0.580344064,0.718421968,0.956706307,0.812038472,0.917863242,1.175581488,1.036558979,1.120135206,1.238845678,1.130742462,0.801595421,0.801595421,0.942234096,1.100473302,1.081535283,0.958960081,1.054567061,1.022398795
1995,1,1.250827134,1.269185869,1.154172944,1.181834357,1.14225609,1.144455376,1.276291194,1.138212921,1.203376358,0.874114649,1.14877661,1.011719922,1.125958192,0.948082924,0.948082924,1.222285705,1.451249197,1.405407555,1.435662412,1.117794656,0.988200542,1.166084252,1.14208736,1.256300808,0.693194212,0.693194212,1.003505366,1.240113058,1.313312812,1.493951018,1.00962228,1.04983943
1995,2,1.240102803,0.880698384,1.40535298,1.310654025,1.572142902,1.390687834,1.637585958,1.201149599,1.523386707,1.420612397,1.6774485,1.198427831,1.65673626,1.438768521,1.438768521,2.039319217,2.066671111,2.423950417,2.271256102,1.072221314,0.963903871,1.720161914,1.571379029,1.765264963,0.994628006,0.994628006,1.017444837,1.691881638,1.723741347,2.592551077,0.892822143,0.967407966
1995,3,-0.041185409,0.039744132,-0.092845704,0.290221246,0.018027944,0.128925041,0.094459723,0.25964872,0.263286622,0.103711178,0.093816516,0.157596128,-0.048778801,-0.165663246,-0.165663246,-0.224951789,-0.008747575,-0.253652745,-0.006136581,0.285858488,0.366488054,0.19445102,0.018695468,0.006313132,0.606071167,0.606071167,0.380152572,0.135658672,0.050420057,-0.074368679,0.129632979,0.169503337
1995,4,-0.361354687,-0.50312903,0.219872994,0.260712546,0.18360098,0.255790041,-0.543293,-0.270137263,0.002518993,-0.687485287,-0.727512755,-0.639811171,-0.784601867,-0.78477563,-0.78477563,-0.817472147,-0.728446617,-0.771140031,-0.701818996,0.073050637,0.24557039,0.22684997,0.182207273,-0.08057295,0.520932501,0.520932501,-0.356362307,-0.009457148,-0.432995436,-0.67008923,-0.301043713,-0.32634184
1995,5,-1.480976591,-1.436359869,-1.546293078,-1.435334177,-1.498226493,-1.498794299,-1.530100338,-1.477803474,-1.486652843,-1.606713425,-1.6062335,-1.625785297,-1.681365018,-1.718190842,-1.718190842,-1.653956299,-1.574868259,-1.666575134,-1.583854967,-1.413041013,-1.297498049,-1.514546601,-1.497581216,-1.517548002,-1.116314845,-1.116314845,-1.496816941,-1.511932044,-1.545142316,-1.606596032,-1.521018914,-1.448559004
1995,6,-0.994895536,-1.036989097,-1.252995583,-1.30930896,-1.278583985,-1.332559228,-1.528949174,-1.502603121,-1.440091752,-1.595856801,-1.524613204,-1.623938755,-1.449739097,-1.541548375,-1.541548375,-1.373675643,-1.457170476,-1.358858995,-1.457725449,-1.436074277,-1.719998871,-1.38045128,-1.279394537,-1.289787474,-1.731718328,-1.731718328,-1.553794171,-1.388830279,-1.400118032,-1.396304038,-1.659960897,-1.528196933
1995,7,-0.983569537,-1.003647079,-1.140157814,-0.942983927,-1.085919013,-1.076538309,-0.936248624,-1.119305038,-1.039506895,1.106466649,0.01625791,0.985663002,0.272648058,0.405111222,0.405111222,-0.139733055,-0.333999078,-0.518432412,-0.323081028,-0.813305628,-0.255306453,-1.154241974,-1.086855838,-1.059667216,0.622255099,0.622255099,1.814558766,-1.138470517,-0.891806663,-0.812361802,-0.50637018,-1.068480246
1995,8,-0.440914646,-0.727650874,-0.414698217,0.083483684,-0.161965824,-0.36358158,0.703906144,0.303591489,0.28894799,2.528924497,2.232917909,2.29553133,2.878166536,2.739934298,2.739934298,2.830281999,1.83424242,2.265133602,1.899517035,0.045252061,0.340347772,-0.006006492,-0.163377339,0.041052603,0.651578452,0.651578452,1.902707313,0.100994168,0.390669139,1.081013362,0.559447798,0.516852799
