Substance,ISO,Country,Sector,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
GWP_100_AR5_GHG,BGD,Bangladesh,Dom_Avi,,12.85261358,12.85261358,12.85261358,16.06592007,16.06592007,16.06592007,16.06592007,19.27892397,19.27892397,16.06592007,25.70523436,25.70523436,28.91854085,35.34485124,41.77115443,38.55784794,35.34485124,44.98415833,41.77115443,44.98415833,54.62377521,51.41046872,51.41046872,51.41046872,70.68969527,93.18162315,88.61911265,64.75173514,66.45475444,44.80438694,80.13626305,128.6036911,171.2714589,192.9289472
GWP_100_AR5_GHG,BGD,Bangladesh,Dom_Ship,307.7968782,317.5167457,366.1161055,366.1161055,366.1161055,440.6354386,482.7548818,518.3944083,537.834465,521.6343666,463.3151393,628.5532679,647.9930178,635.0331846,1153.427907,1075.668623,1078.908581,1085.388498,1098.348324,1082.14854,1017.349396,1202.027267,1198.787309,1098.348324,1202.027267,1260.346816,1338.105786,1484.160436,1548.126879,1667.396597,1601.852156,1791.451677,1817.267643,1753.970494,1888.240185
GWP_100_AR5_GHG,BGD,Bangladesh,Energy,4320.109794,4476.800805,5070.38325,5633.61765,5936.231562,6547.415986,6557.424631,6979.307316,7639.572833,8629.17512,8823.25611,10543.00497,11337.53108,11388.60741,13354.06483,14567.99106,16811.67187,18131.13018,19537.21416,21725.61898,24208.96954,26333.87464,29824.75055,33230.54113,35495.37399,38025.61556,42491.75756,44292.47729,46598.20146,47766.34076,45989.21711,55325.62382,60554.57919,58778.84097,61405.53348
GWP_100_AR5_GHG,BGD,Bangladesh,Indirect,295.4577955,306.2912283,312.336945,317.1882543,331.3906339,355.2190836,323.5159536,329.9737289,333.3019398,347.278492,339.5263141,376.0279014,371.4291537,383.339407,401.958134,415.9519917,449.4448494,439.32866,466.4925149,484.8295954,493.8007092,546.1013564,580.2152531,601.8380864,624.1210937,655.5352041,699.3743056,747.1623375,774.3361626,781.9080889,736.5165677,882.7058653,937.4369996,897.7924346,980.5029733
GWP_100_AR5_GHG,BGD,Bangladesh,Industry,5462.458949,4494.163238,5208.010596,5643.676597,6162.608066,8171.263108,7891.478365,8603.11582,8148.676234,8982.194327,9968.490825,12374.03377,12936.90114,14022.29041,12743.19567,13790.05108,14457.1277,15476.39606,18722.12995,20160.59808,21259.06534,21537.03523,22727.80672,22483.64422,23385.66362,29008.93261,31790.45487,35634.75469,36212.36926,38381.0808,37345.86554,39978.38464,37542.4245,40042.27848,40983.9578
GWP_100_AR5_GHG,BGD,Bangladesh,Transport,1429.011644,1593.957208,1834.578388,1891.744324,1937.516622,2342.397496,2582.98463,2946.008068,3004.746279,2710.081815,2696.16418,3311.108732,3357.308971,3445.341628,3576.063336,4198.739982,4465.993227,4648.447821,5446.98215,5917.382117,7121.801213,8165.759284,8246.522703,7887.207643,8482.686904,8885.479366,9415.310697,10441.62182,10944.74954,11424.06505,10637.76255,11627.25279,12386.29633,10767.48193,11927.48578
GWP_100_AR5_GHG,BGD,Bangladesh,Waste,7027.803379,7166.875207,7407.607353,7564.758611,7731.18857,7938.640318,8095.573223,8233.959252,8391.414878,8606.513255,8787.032847,9027.888974,9268.520223,9599.246181,9828.916924,10012.80308,10248.04385,10530.75233,10812.35697,11023.03306,11270.66614,11589.47454,11911.76256,12225.82957,12568.9338,12934.94378,13280.88391,13650.59041,14008.53552,14614.69545,16379.63382,17041.00466,17749.27007,18376.25431,19057.4692
GWP_100_AR5_GHG,BGR,Bulgaria,Agriculture,1667.841203,1526.174634,1250.631667,998.583777,920.1849026,748.2445924,779.4081896,758.3554914,727.8824818,729.7333298,752.7616589,729.270123,664.8453652,673.4970269,714.3187315,676.3803987,662.8825085,664.9051498,685.4990523,659.6524086,732.0749755,765.6362979,815.2933673,822.0735628,948.7262557,868.8254144,974.9545084,968.7515537,952.2178992,968.7672783,1003.032146,990.6550888,956.1732545,956.4854721,951.2192006
GWP_100_AR5_GHG,BGR,Bulgaria,Buildings,1215.256076,897.7736511,855.4942596,905.484404,827.0003959,636.1977592,715.7421977,553.1454774,550.2189258,458.4152286,370.5158941,339.6019157,398.9774616,401.3448144,344.8524696,347.4213562,376.8638912,332.2162875,276.4134148,247.0958237,270.3727237,301.303386,297.0497872,249.0604071,219.4061354,235.3956416,238.8973615,246.4196633,216.0764026,210.2830519,210.4366604,241.4283522,190.5695145,155.7029303,157.9924323
GWP_100_AR5_GHG,BGR,Bulgaria,Energy,1383.356889,1344.118467,1261.857307,1276.192624,1187.598086,1169.98081,1193.123696,648.2893471,672.0672134,572.5809131,559.6793883,616.1632449,561.1324261,660.4981592,612.4637002,618.6646808,623.682389,868.0640628,831.7080981,742.2055922,789.7642192,798.5121113,709.6083045,624.1630063,666.9658566,693.261212,705.1902911,735.3816341,659.9826061,541.7794183,448.7182619,557.9066984,668.6660928,398.8677949,309.1171192
GWP_100_AR5_GHG,BGR,Bulgaria,Indirect,65.14710071,47.59068452,45.13001257,45.86196975,42.20999913,42.95945397,42.96263496,38.98275321,39.54289451,35.00774273,33.82026765,38.68656738,33.91753138,36.44476494,36.60067525,37.86922707,38.56032857,39.0048024,37.25721811,32.76649452,34.08729274,34.33502716,32.50447505,29.71786011,31.26599286,32.31453419,31.57039877,31.75916922,30.64746249,29.98539946,27.24919768,29.4026104,29.86266848,24.4745296,23.25645615
GWP_100_AR5_GHG,BGR,Bulgaria,Industry,3079.136208,2283.380119,1978.050499,1794.624543,1992.476212,2470.900399,2336.327096,2547.020588,2187.648504,1902.863855,1943.110254,1905.731937,1916.673439,2357.456868,2104.343278,2237.428726,2493.367958,2657.668299,2556.757641,1660.973859,2449.735681,2442.393551,2107.974192,1953.935831,2071.178977,2282.392128,2261.284047,2271.459206,2288.216585,2213.731867,2067.968041,2294.757138,2182.398225,1992.203034,2024.328219
GWP_100_AR5_GHG,BGR,Bulgaria,Transport,884.7972458,491.1041086,539.4055589,610.8898895,555.1544213,590.6934926,579.5981581,585.8706109,744.4296638,761.5247795,745.607079,757.4390089,796.4475179,876.0905487,948.8642857,1062.255951,1116.333925,1072.229732,1134.257017,1085.145371,1058.412292,1078.398041,1120.467861,991.5558705,1111.301912,1217.887419,1231.257899,1250.537574,1279.132953,1298.023873,1221.585683,1313.563518,1314.799881,1346.198412,1389.935755
GWP_100_AR5_GHG,BGR,Bulgaria,Waste,295.6790138,286.0694709,276.7635487,276.5687471,298.6832188,316.5898088,324.6489387,320.1983965,315.2911301,315.4902189,323.3912016,318.4666214,317.7784291,320.0241788,327.4833935,336.9025418,340.0597014,338.7354428,325.7826122,323.1033271,359.1729937,375.8883144,344.3825215,385.749038,319.1493017,314.6984046,347.6317882,354.3405943,347.9826975,342.6015464,338.2242303,331.8664119,329.0652814,315.7458093,308.5464722
GWP_100_AR5_GHG,BGR,Bulgaria,Agriculture,1883.602587,1726.604985,1428.224551,1130.07922,1005.907709,842.8204872,873.2805341,843.6171796,807.4594107,823.1744418,832.5793517,795.5637399,733.256398,746.067529,785.2111918,739.1086027,719.9859224,730.409369,782.5189804,701.3710902,797.2346173,837.6461199,979.1436188,991.3643325,1059.920039,948.8761687,1062.145467,1028.548612,1010.748339,1017.121186,1058.842511,1049.59667,1011.072139,1014.520277,1010.1307
GWP_100_AR5_GHG,BGR,Bulgaria,Buildings,1084.09846,803.6883104,767.9993832,833.7120221,758.2083052,582.5072444,658.0788084,507.5207008,516.9216686,427.2137153,345.4084084,316.2756184,374.0930571,385.8889991,328.8187017,329.9538926,359.2327553,316.9972183,270.6288458,240.6035886,264.9105347,296.8266456,292.3980982,248.8533583,219.9412718,234.7953061,239.746432,246.9274334,221.9260676,214.2930181,214.5546066,247.0646666,193.8713057,160.8705617,163.2532874
GWP_100_AR5_GHG,BGR,Bulgaria,Energy,3151.753143,2767.839273,2772.850341,2892.215049,2630.278716,2511.178176,2521.850922,2301.826362,2282.175248,1932.74328,1957.928231,2279.976919,2042.52006,2257.135812,2246.634084,1775.440941,1794.814277,2041.905162,2069.506918,1827.761779,1962.205692,2037.312827,1738.907177,1489.758943,1664.26551,1789.953891,1822.949338,1908.566269,1647.659086,1519.280499,1200.619397,1493.774193,1940.881813,1063.884293,789.3891202
GWP_100_AR5_GHG,BGR,Bulgaria,Indirect,49.13992981,35.89726743,34.04120254,34.5933119,31.83866007,32.40396778,32.40636718,29.40437465,29.82688469,26.40605648,25.51035365,29.18096407,25.5837189,27.48999068,27.60759256,28.56445091,29.08574317,29.42100617,28.10281751,24.71550112,25.71176851,25.89863258,24.51786196,22.41594091,23.58368489,24.37459111,23.8132958,23.95568382,23.11713244,22.61774367,20.55384885,22.17815061,22.52516869,18.46093922,17.54215629
GWP_100_AR5_GHG,BGR,Bulgaria,Industry,779.3993082,714.0173511,741.507855,695.1418768,558.0120569,624.6309216,584.6279782,1191.511739,1192.366155,997.4938753,712.3712574,621.9485908,721.1635903,839.787696,792.3446758,880.4319502,887.6251358,1003.282688,740.9158199,500.9532472,543.6055491,599.7212354,586.5529275,610.8933692,654.4035103,648.804251,625.6061137,689.7740223,774.4183707,814.057951,803.3206842,927.7193148,856.6735125,745.4978647,761.4874422
GWP_100_AR5_GHG,BGR,Bulgaria,Transport,723.8516401,405.7853377,444.702371,503.1286929,454.0230409,481.4246094,473.0502992,483.1400122,611.8508288,626.4619421,612.1262937,622.2995533,653.1053395,720.429293,780.5729225,873.2686346,915.2821564,877.0057949,927.9801153,885.5061279,862.3094284,878.0269785,912.3422855,805.7370453,902.7033766,990.1495396,1001.127406,1016.934754,1041.528511,1058.453031,996.2373149,1071.70595,1072.06124,1097.85515,1133.672321
GWP_100_AR5_GHG,BGR,Bulgaria,Waste,506.2665642,494.5790752,483.0854247,484.4639933,521.9684204,551.8427936,566.4443886,563.8942868,559.2081215,560.4548287,572.8117698,567.4101913,567.6448995,571.7340035,582.3631343,598.3738006,605.4877723,602.6334039,615.3151996,457.7974777,480.6031714,534.0794354,519.1183582,511.6015394,464.7183062,410.2134197,523.1600948,495.2252503,485.7963457,478.4905582,473.4620419,463.9142785,459.7764724,442.0071047,431.7515912
GWP_100_AR5_GHG,BGR,Bulgaria,Agriculture,1878.779015,1723.507016,1415.97035,1112.716517,999.2201601,822.275906,850.8954914,829.3570317,792.7587561,798.7183631,810.7882212,782.5594309,713.0561588,719.1280503,761.5911047,721.8808059,705.6364133,710.5242982,789.438532,730.4065631,844.5355495,861.4936852,903.4195782,910.8357291,1086.140427,1049.336685,1143.483619,1222.622542,1200.298021,1204.449913,1256.381389,1250.460299,1201.910898,1204.372869,1200.006715
GWP_100_AR5_GHG,BGR,Bulgaria,Buildings,982.7691577,725.9516651,703.2172097,778.8896294,711.9268438,540.6105813,609.891015,469.6267611,497.735412,411.2320755,331.6640202,303.4784057,359.893731,382.1350807,323.5749054,323.3455002,354.8143054,313.7220645,279.8177767,250.1429743,274.9791477,310.3787872,302.8046152,270.0042498,233.5424574,251.4462524,257.6083267,265.4530428,246.4421111,238.6074149,238.9527812,274.8948902,213.3138008,180.9188733,183.6501433
GWP_100_AR5_GHG,BGR,Bulgaria,Energy,7374.552347,6424.558459,6470.064669,6764.578214,6141.144389,5848.607989,5866.197644,5530.667116,5471.726884,4632.564925,4701.074696,5488.556824,4913.273814,5413.370484,5406.166733,5506.008524,5567.834346,6342.4195,6486.099806,6304.706339,6769.716818,7031.198666,5998.130072,5139.427664,4870.530737,4298.169809,561.6884827,843.7964727,739.39504,1685.403281,1589.082146,1958.66988,1867.482437,1428.483237,1207.5848
GWP_100_AR5_GHG,BGR,Bulgaria,Indirect,41.68828143,30.45375508,28.87914649,29.34753321,27.01060068,27.49018433,27.49221987,24.94545373,25.30389375,22.40180476,21.64192758,24.75592145,21.70416762,23.32136965,23.42113822,24.23289722,24.67513998,24.95956323,23.84126656,20.96760761,21.81279961,21.97132734,20.79993873,19.01675596,20.00742159,20.67839367,20.20221398,20.32301007,19.61161782,19.18795706,17.43703417,18.81502452,19.10942028,15.66149632,14.88203893
GWP_100_AR5_GHG,BGR,Bulgaria,Industry,5103.100874,3911.946954,3366.098114,2927.959832,3242.437688,4083.77235,3950.04435,4566.768183,3777.586813,3181.793207,3281.075628,3194.410785,3053.219956,3605.784113,3347.278318,3518.699427,3718.64891,3970.08667,3497.422319,2325.368221,2118.220515,2170.650427,2286.010879,2380.346379,2407.306518,2524.419724,2758.299024,2966.24411,3045.312935,2945.895779,2792.635759,3143.320833,2949.595548,2623.940995,2656.524031
GWP_100_AR5_GHG,BGR,Bulgaria,Transport,972.0089169,531.2372417,585.1472572,664.080143,610.3615344,653.4822719,643.7068822,647.0286835,828.194635,849.0015066,834.5170922,849.6284049,895.6841799,986.0764182,1069.719835,1199.884826,1265.033566,1219.390546,1291.506764,1240.308822,1212.663976,1237.536086,1285.905001,1140.229745,1278.94424,1400.920771,1416.356758,1438.020186,1470.1649,1490.488117,1402.013207,1506.895623,1508.256971,1543.925351,1593.434102
GWP_100_AR5_GHG,BGR,Bulgaria,Waste,694.96406,680.3909546,665.9833407,667.5967604,718.873205,759.5502455,779.8305149,778.0393323,772.0778522,774.1139896,790.5911211,784.307651,785.1444727,791.2145331,805.0226447,826.9065339,837.2439626,833.130565,940.7620617,848.7297054,1105.601452,1061.314302,1013.904476,1003.069562,811.340633,971.9933592,838.1735032,943.6415712,924.8967783,911.9936239,907.693996,886.2416893,877.2561216,846.567209,826.0480578
GWP_100_AR5_GHG,BGR,Bulgaria,Agriculture,3629.915217,3302.011808,2796.303874,2190.959303,1873.053905,1568.795357,1608.901754,1497.159113,1492.214977,1542.968429,1581.155015,1475.956765,1389.984749,1451.774355,1516.290175,1411.243767,1338.96131,1386.935424,1145.488172,1434.213349,955.5828393,921.1277216,947.2043357,1044.470997,1214.925046,1145.808859,1262.930521,1205.50457,1173.408607,1187.301399,1239.587642,1226.806485,1185.757181,1181.435986,1179.620932
GWP_100_AR5_GHG,BGR,Bulgaria,Buildings,1167.984747,859.9588974,830.3311511,915.4306943,836.8003229,636.7876694,716.7576787,552.6638925,579.6780009,477.866695,384.8343241,352.393906,418.2852225,446.3506788,379.4417024,379.4272648,416.0342404,368.0724504,326.3909576,290.6705584,317.692892,359.3345583,351.5195105,308.7286331,268.3807439,289.1361547,295.3452999,304.2299438,278.6075726,270.6748294,271.7006314,311.9993519,243.7009762,205.5102255,208.5876754
GWP_100_AR5_GHG,BGR,Bulgaria,Energy,20910.04621,18278.57246,17461.4022,17592.08295,16094.87122,16719.27839,16874.88533,14386.71946,14186.90335,12164.86719,12111.09053,13823.30117,12460.46942,13810.85179,13532.66033,13789.87719,13887.48571,15591.72229,15782.36569,14070.7217,15074.24635,19062.04374,16397.51502,14132.54837,15644.13468,16687.27808,16977.66011,17743.7149,15395.62021,13862.09632,11040.74841,13729.65829,17613.56396,9790.428105,7312.941505
GWP_100_AR5_GHG,BGR,Bulgaria,Indirect,54.83592241,40.05825363,37.98704533,38.60315175,35.52919795,36.16003259,36.1627101,32.81274542,33.28423017,29.466881,28.46735392,32.56343849,28.5492232,30.67645806,30.80769161,31.87546299,32.45718017,32.83130476,31.36031994,27.58036707,28.69211553,28.9006397,27.35981882,25.01425625,26.31735779,27.1999409,26.57358376,26.7324765,25.79672551,25.23945072,22.93632216,24.74890279,25.13614503,20.60081557,19.57553308
GWP_100_AR5_GHG,BGR,Bulgaria,Industry,3796.279801,3053.814031,3051.121018,3101.769213,2907.027976,3225.391112,3287.29584,3484.88168,3286.527022,3102.387755,2499.548436,2456.712931,2389.600867,2436.08884,2396.238963,2417.712777,2584.90734,2719.583686,2585.546925,2421.02786,2424.54099,2620.014355,2540.38439,2470.763107,2495.870481,2869.3848,2819.413123,3010.020301,2938.514673,3122.635062,2760.011881,2975.257941,3426.270409,2909.25214,2895.269026
GWP_100_AR5_GHG,BGR,Bulgaria,Transport,1143.555532,630.2453566,689.3429736,781.0148938,714.357363,763.9366854,759.7966326,776.9575067,992.729162,1020.258514,1000.00619,1020.757396,1073.88838,1188.967881,1291.304532,1447.831851,1521.021207,1461.777545,1548.158449,1483.520185,1447.235786,1476.240017,1533.515075,1356.862437,1521.91164,1668.720864,1687.99417,1714.021593,1756.282432,1784.651574,1678.862625,1805.53655,1805.381285,1848.724422,1908.279128
GWP_100_AR5_GHG,BGR,Bulgaria,Waste,1290.651841,1248.759341,1208.953129,1186.997159,1215.650151,1235.257629,1236.194003,1213.490656,1186.610261,1166.422728,1161.536844,1151.549803,1146.494734,1148.422112,1159.620282,1180.145296,1185.840492,1179.76238,1092.726558,1073.003429,1088.740157,1112.745589,1158.344858,1157.022098,1069.482441,932.0500642,1099.081436,1106.324816,1087.962626,1072.822841,1064.273846,1046.665525,1039.539294,1010.838468,992.2591504
GWP_100_AR5_GHG,BGR,Bulgaria,Agriculture,1296.695143,1180.6894,1013.227307,884.1459685,887.075818,675.1780759,727.4290244,675.627197,624.5341792,575.6308847,685.7900131,666.9917557,591.4135619,599.1126196,611.4739839,595.1285804,588.3127395,595.0973805,544.4934943,621.8446409,651.4628381,660.325339,765.4525942,704.7206581,900.9947528,768.3838154,883.2043668,832.6878087,791.4066808,835.4029263,856.0539096,836.8024565,820.7966062,790.1803746,785.1472493
GWP_100_AR5_GHG,BGR,Bulgaria,Buildings,2069.203675,1484.802071,1486.631804,1658.552416,1483.941097,1131.138401,1269.642749,961.8929004,1015.666535,819.8990856,636.1706631,583.1638266,707.7999764,770.6002638,650.6419791,644.0608895,717.9706009,630.9300134,603.4216518,528.993783,586.8899038,660.7187032,653.383012,586.4943311,497.1710503,549.1189933,564.6472246,586.2147077,548.3107913,538.1262569,547.6923992,635.3986986,467.8895389,390.2364787,396.2669643
GWP_100_AR5_GHG,BGR,Bulgaria,Energy,9579.819192,8241.788637,7354.238792,6998.751235,6456.519802,6628.495153,6747.556213,5113.741235,4977.633837,4383.016566,4206.582406,4592.446677,4198.317542,4676.980531,4425.027218,4519.836294,4508.319615,4888.904077,4879.034818,4434.3692,4724.354871,4790.671874,4238.189625,3724.166432,3995.245661,4150.241196,4213.589002,4384.270092,3894.882814,3216.541172,2646.566934,3287.422865,3991.6947,2352.715327,2131.146681
GWP_100_AR5_GHG,BGR,Bulgaria,Indirect,57.9387913,42.324934,40.1365272,40.78749575,37.5396035,38.20613367,38.20896269,34.66944159,35.16760512,31.13425276,30.07816784,34.40602772,30.16466966,32.41227325,32.55093261,33.6791234,34.29375682,34.6890511,33.13483119,29.14099119,30.31564749,30.53597092,28.9079633,26.429678,27.80651503,28.73903876,28.07723944,28.24512307,27.25642298,26.66761502,24.23416484,26.14930963,26.55846381,21.76650453,20.68320684
GWP_100_AR5_GHG,BGR,Bulgaria,Industry,6457.130929,4806.398623,5070.306238,5520.24363,6131.223871,6302.077267,6092.306389,8296.76516,6848.639423,6316.143262,6113.608444,5557.344484,5167.633893,6164.208583,5410.242885,5103.850454,5160.459416,5170.619331,3392.641601,1580.886566,1608.397738,1753.645629,1613.16355,1609.634193,1740.983259,1772.803672,1714.586232,1826.718396,1967.306406,2008.443305,1941.328202,2237.983711,2154.145199,1870.97152,1867.197926
GWP_100_AR5_GHG,BGR,Bulgaria,Transport,1490.68399,823.897192,917.4000518,1042.537404,948.3614211,1007.543386,974.7445075,973.0510964,1238.888663,1267.223133,1247.539336,1266.337976,1333.837878,1462.982094,1585.863078,1777.757824,1875.489339,1808.428265,1919.050017,1838.509865,1799.35877,1835.439448,1909.295358,1691.035067,1894.758535,2076.549384,2097.280578,2129.314348,2173.986274,2201.813205,2070.991952,2225.507636,2228.096234,2279.870911,2352.752933
GWP_100_AR5_GHG,BGR,Bulgaria,Waste,1411.404774,1390.887077,1370.08444,1380.536939,1484.451533,1566.001783,1608.772883,1614.090111,1611.672757,1617.333527,1649.114204,1641.258174,1645.302018,1658.100605,1682.814368,1727.395892,1751.366829,1741.981664,1757.938383,2069.322811,1804.800388,1755.99455,1700.971819,1568.72937,1817.550443,1877.409771,1687.460723,1620.531535,1588.238836,1566.42162,1560.82132,1522.876225,1507.071661,1456.412873,1420.835784
GWP_100_AR5_GHG,BGR,Bulgaria,Agriculture,2255.374188,2074.887771,1740.836099,1363.869481,1193.564384,994.4496576,1036.400426,989.8724909,953.2388662,947.3938468,988.2665627,942.5678477,845.9413384,874.6179219,903.981764,857.2470932,827.2098318,854.9823936,779.1510259,794.2362213,842.7044982,843.5044542,884.4480836,882.5395485,1008.946998,941.5832501,1025.652751,1003.801345,984.0506941,999.4724688,1037.71227,1018.313055,979.9600845,976.8363327,972.478224
GWP_100_AR5_GHG,BGR,Bulgaria,Buildings,1631.745218,1188.992129,1153.679603,1271.323037,1159.219878,885.5249493,991.4951956,765.9760127,804.6559941,662.7115027,531.2153535,486.1280311,580.3006508,608.7534563,518.8502687,516.8321511,569.605836,502.8593906,445.7971414,394.8591388,431.9494846,488.7613295,481.6708697,420.2539456,364.5220733,394.8246369,402.7685363,416.4383728,383.463662,374.8392087,377.6279996,434.2337823,336.3504285,282.8326474,287.0876793
GWP_100_AR5_GHG,BGR,Bulgaria,Energy,1814.558453,1807.761957,1670.671256,1676.323518,1569.227778,1558.096291,1594.8319,725.2571361,767.6446871,655.7696807,630.5679983,675.3290379,620.1450165,752.2694478,674.2553382,678.3619385,682.8284929,763.2659156,676.1072506,555.9713376,595.1625797,830.1203731,742.5163681,654.6995924,695.2941173,721.5741487,735.2008238,768.0096397,697.1817929,565.0577597,472.2076678,587.5799055,114.3788211,104.2593461,95.25343257
GWP_100_AR5_GHG,BGR,Bulgaria,Indirect,59.72234637,43.62784089,41.37206741,42.04307501,38.69520148,39.38224973,39.38516584,35.73668612,36.25018483,32.09267203,31.00407719,35.46516347,31.09324183,33.41003439,33.55296215,34.71588253,35.34943649,35.75689928,34.15483514,30.03805102,31.24886728,31.47597302,29.79784973,27.2432743,28.6624951,29.62372511,28.94155334,29.114605,28.09546933,27.48853583,24.98017569,26.95427522,27.37602458,22.43655233,21.31990701
GWP_100_AR5_GHG,BGR,Bulgaria,Industry,5052.366673,4084.915221,3556.577592,3131.818642,3442.940186,4248.138158,4133.773004,4849.588708,3971.890699,3210.948494,3269.155256,3081.850316,2751.622404,3038.670551,3038.933556,3197.667587,3022.373741,3222.522813,2719.220584,1878.50907,2315.345382,2353.431118,2102.331623,2195.201362,2278.012203,2434.625075,2480.660457,2650.081325,2751.082622,2645.652986,2540.803073,2897.717174,2640.073863,2307.651258,2338.52875
GWP_100_AR5_GHG,BGR,Bulgaria,Transport,1171.143427,656.1805083,711.3232627,803.2878193,726.6326297,773.3155924,773.3869185,803.1280855,1019.344521,1047.275418,1020.787854,1041.801311,1092.444289,1212.942147,1316.247388,1472.953013,1539.677704,1472.285684,1556.625225,1485.359099,1443.602867,1470.047011,1526.317289,1346.751283,1509.793384,1656.863617,1676.837846,1703.410781,1748.903561,1781.328334,1676.659054,1804.597479,1803.483639,1847.711155,1908.182668
GWP_100_AR5_GHG,BGR,Bulgaria,Waste,402.647087,388.5073083,374.8530752,374.6552606,404.9025869,429.5105807,440.3140731,433.0523328,425.9768505,426.0210399,437.1124209,429.6206382,428.3247574,432.5180302,443.400881,456.3738322,460.2028069,458.5582506,440.1370519,439.8157053,413.1798493,451.2824006,477.7152934,476.1226426,431.7504993,447.4758649,456.9798305,448.1084776,440.847369,433.6406507,426.0534179,419.2665964,416.1467643,399.342,390.5990231
GWP_100_AR5_GHG,BGR,Bulgaria,Dom_Avi,136.3497405,9.311906762,6.207745021,3.10387251,9.311906762,6.207745021,3.10387251,77.45328771,65.06156842,161.1085211,61.95769591,136.3132069,80.55107165,71.25743167,59.01899211,40.37953068,74.55694515,123.9156944,40.27843242,71.25743167,46.47428847,65.06156842,34.08287176,37.18064849,27.88700851,40.27843242,58.85991918,62.11237739,52.83500936,21.72348013,11.68310799,15.25852121,24.00381981,17.54589219,18.35988603
GWP_100_AR5_GHG,BGR,Bulgaria,Dom_Ship,57.37656932,3.187639978,6.375279956,9.500374645,12.68801462,12.68801462,19.1255256,6.375279956,9.500374645,9.375284065,,,,,,,,,,,,,,,,,,,,,,0.373434118,0.499994815,0.462132292,0.448939472
GWP_100_AR5_GHG,BHR,Bahrain,Agriculture,35.97085637,35.00993677,35.33791417,34.67830933,33.51681775,30.93471724,32.76332953,32.26118853,33.08724514,34.63209809,34.37355056,31.73574275,42.57477427,36.52101302,33.16426814,34.13633852,33.56402219,33.49691438,28.47449046,28.7241519,33.76789513,34.02352354,34.55742759,35.4256696,35.46316053,34.39715626,34.58363003,34.63924966,38.47658685,39.87194567,36.58886868,38.12622979,39.22316385,38.606286,38.63963739
GWP_100_AR5_GHG,BHR,Bahrain,Buildings,126.2116797,138.5333945,151.0312942,147.8629834,157.1923067,160.184964,176.0271326,248.7254198,315.2626946,169.1624234,181.4844039,190.8137344,196.9747024,209.2964235,224.6110677,236.9327888,192.3986507,201.3761102,226.1957247,232.0051327,225.6682074,228.6606053,237.6380584,259.1134111,255.4170136,280.0609809,263.6910365,223.3266181,260.6064386,252.9262682,249.3615714,244.9005084,260.3848399,263.3371216,264.7048314
GWP_100_AR5_GHG,BHR,Bahrain,Dom_Avi,,,,,,,,,,,,,,,,,28.91854085,32.13154475,32.13154475,22.49223046,70.68969527,73.90269918,93.18162315,144.5923945,131.7397737,106.0342439,102.82124,87.88976081,112.4798549,102.4034785,83.85722038,79.82467275,73.77752273,81.36095082,83.18071658
GWP_100_AR5_GHG,BHR,Bahrain,Energy,6765.24513,6355.806687,8182.488276,8942.85912,9193.380769,9289.692291,9758.464503,9936.41198,10852.21385,11063.46603,11391.62931,11852.49537,12408.61062,13043.15749,12705.37263,15010.26778,16737.61438,16476.79669,17611.88782,17838.10903,18022.76453,18406.61192,18850.57735,19743.14063,20605.46315,20494.09859,20137.48288,20441.71036,20429.9179,23068.88285,23368.65041,23778.88918,24941.88471,24700.24717,24073.24136
GWP_100_AR5_GHG,BHR,Bahrain,Indirect,28.04075971,27.9386841,31.77454589,33.96865734,34.39484865,34.50468444,34.87170607,35.0404704,37.27336427,36.52042035,37.03904652,37.75519101,39.93636055,40.54459993,39.62349808,43.75888433,49.06265716,48.05769455,49.14630544,49.85410167,51.36597942,50.17614991,51.16932682,56.46865482,59.45732583,58.16984818,59.14027014,60.05385815,61.1215925,64.67619246,62.96934431,64.8344759,67.64531918,67.61397675,66.71649673
GWP_100_AR5_GHG,BHR,Bahrain,Industry,20701.71071,20621.18446,22870.17556,24159.25338,23814.87388,23516.07571,24309.65806,21369.17069,21830.08678,23746.80616,23889.34228,24368.1115,23083.2036,21939.33983,22005.88704,22758.08654,22529.91821,23644.53639,25669.90703,26031.97238,26080.82543,26222.41833,29313.03359,32799.79095,33668.39884,33793.24359,34278.56035,33709.8567,33593.9099,34899.83748,35195.86348,34842.87726,34712.70684,34865.43765,34964.32769
GWP_100_AR5_GHG,BHR,Bahrain,Transport,1008.638085,1024.156165,1135.973091,1177.278693,1201.248448,1255.491276,1287.670483,1353.923253,1428.845243,1484.464577,1554.600984,1617.972584,1813.439644,1968.94396,2154.116497,2520.325429,2603.360169,2830.759838,3097.454877,3058.373217,3095.580389,2907.813922,3106.090393,3172.568603,3282.807889,3455.888448,3538.185427,3666.31264,3756.36623,3679.215209,3247.820798,3461.335181,3761.930319,3804.583639,3824.343734
